Time,Value,MEASURE,Description
2016,43,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2017,52,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2014,5,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2015,6,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2016,8,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2017,10,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2014,195,CABEE_15,Total number of business exits (no.)
2015,188,CABEE_15,Total number of business exits (no.)
2016,201,CABEE_15,Total number of business exits (no.)
2017,219,CABEE_15,Total number of business exits (no.)
2013,17,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2014,21,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2015,20,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2016,15,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2017,18,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2015,3,CABEE_28,Mining (no.)
2016,3,CABEE_28,Mining (no.)
2017,3,CABEE_28,Mining (no.)
2013,31,CABEE_27,Manufacturing (no.)
2014,35,CABEE_27,Manufacturing (no.)
2015,39,CABEE_27,Manufacturing (no.)
2016,44,CABEE_27,Manufacturing (no.)
2017,37,CABEE_27,Manufacturing (no.)
2013,3,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2014,3,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2015,3,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2013,209,CABEE_21,Construction (no.)
2014,213,CABEE_21,Construction (no.)
2015,234,CABEE_21,Construction (no.)
2016,237,CABEE_21,Construction (no.)
2017,252,CABEE_21,Construction (no.)
2013,48,CABEE_37,Wholesale trade (no.)
2014,37,CABEE_37,Wholesale trade (no.)
2015,42,CABEE_37,Wholesale trade (no.)
2016,45,CABEE_37,Wholesale trade (no.)
2017,48,CABEE_37,Wholesale trade (no.)
2013,114,CABEE_34,Retail trade (no.)
2014,112,CABEE_34,Retail trade (no.)
2015,115,CABEE_34,Retail trade (no.)
2016,110,CABEE_34,Retail trade (no.)
2017,106,CABEE_34,Retail trade (no.)
2013,86,CABEE_17,Accommodation and food services (no.)
2014,90,CABEE_17,Accommodation and food services (no.)
2015,100,CABEE_17,Accommodation and food services (no.)
2016,98,CABEE_17,Accommodation and food services (no.)
2017,102,CABEE_17,Accommodation and food services (no.)
2013,38,CABEE_36,"Transport, Postal and Warehousing (no.)"
2014,38,CABEE_36,"Transport, Postal and Warehousing (no.)"
2015,43,CABEE_36,"Transport, Postal and Warehousing (no.)"
2016,51,CABEE_36,"Transport, Postal and Warehousing (no.)"
2017,48,CABEE_36,"Transport, Postal and Warehousing (no.)"
2013,7,CABEE_26,Information media and telecommunications (no.)
2014,12,CABEE_26,Information media and telecommunications (no.)
2015,12,CABEE_26,Information media and telecommunications (no.)
2016,14,CABEE_26,Information media and telecommunications (no.)
2017,18,CABEE_26,Information media and telecommunications (no.)
2013,191,CABEE_24,Financial and insurance services (no.)
2014,187,CABEE_24,Financial and insurance services (no.)
2015,192,CABEE_24,Financial and insurance services (no.)
2016,213,CABEE_24,Financial and insurance services (no.)
2017,230,CABEE_24,Financial and insurance services (no.)
2013,194,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2014,197,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2015,194,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2016,206,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2017,205,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2013,292,CABEE_31,Professional Scientific & Technical Services (no.)
2014,299,CABEE_31,Professional Scientific & Technical Services (no.)
2015,295,CABEE_31,Professional Scientific & Technical Services (no.)
2016,291,CABEE_31,Professional Scientific & Technical Services (no.)
2017,294,CABEE_31,Professional Scientific & Technical Services (no.)
2013,61,CABEE_18,Administrative and support services (no.)
2014,62,CABEE_18,Administrative and support services (no.)
2015,70,CABEE_18,Administrative and support services (no.)
2016,78,CABEE_18,Administrative and support services (no.)
2017,74,CABEE_18,Administrative and support services (no.)
2013,5,CABEE_32,Public administration and safety (no.)
2014,6,CABEE_32,Public administration and safety (no.)
2015,10,CABEE_32,Public administration and safety (no.)
2016,7,CABEE_32,Public administration and safety (no.)
2017,7,CABEE_32,Public administration and safety (no.)
2013,21,CABEE_22,Education and training (no.)
2014,22,CABEE_22,Education and training (no.)
2015,29,CABEE_22,Education and training (no.)
2016,25,CABEE_22,Education and training (no.)
2017,30,CABEE_22,Education and training (no.)
2013,157,CABEE_25,Health care and social assistance (no.)
2014,158,CABEE_25,Health care and social assistance (no.)
2015,176,CABEE_25,Health care and social assistance (no.)
2016,184,CABEE_25,Health care and social assistance (no.)
2017,193,CABEE_25,Health care and social assistance (no.)
2013,19,CABEE_20,Arts and recreation services (no.)
2014,22,CABEE_20,Arts and recreation services (no.)
2015,26,CABEE_20,Arts and recreation services (no.)
2016,29,CABEE_20,Arts and recreation services (no.)
2017,27,CABEE_20,Arts and recreation services (no.)
2013,75,CABEE_30,Other services (no.)
2014,78,CABEE_30,Other services (no.)
2015,89,CABEE_30,Other services (no.)
2016,80,CABEE_30,Other services (no.)
2017,81,CABEE_30,Other services (no.)
2013,32,CABEE_29,Currently unknown (no.)
2014,31,CABEE_29,Currently unknown (no.)
2015,26,CABEE_29,Currently unknown (no.)
2016,33,CABEE_29,Currently unknown (no.)
2017,33,CABEE_29,Currently unknown (no.)
2013,1606,CABEE_35,Number of Businesses by Industry - Total (no.)
2014,1617,CABEE_35,Number of Businesses by Industry - Total (no.)
2015,1705,CABEE_35,Number of Businesses by Industry - Total (no.)
2016,1745,CABEE_35,Number of Businesses by Industry - Total (no.)
2017,1795,CABEE_35,Number of Businesses by Industry - Total (no.)
2012,30,BUILDING_2,Private sector houses (no.)
2013,17,BUILDING_2,Private sector houses (no.)
2014,12,BUILDING_2,Private sector houses (no.)
2015,25,BUILDING_2,Private sector houses (no.)
2016,24,BUILDING_2,Private sector houses (no.)
2017,19,BUILDING_2,Private sector houses (no.)
2012,49,BUILDING_3,Private sector dwellings excluding houses (no.)
2013,87,BUILDING_3,Private sector dwellings excluding houses (no.)
2014,127,BUILDING_3,Private sector dwellings excluding houses (no.)
2015,153,BUILDING_3,Private sector dwellings excluding houses (no.)
2016,179,BUILDING_3,Private sector dwellings excluding houses (no.)
2017,793,BUILDING_3,Private sector dwellings excluding houses (no.)
2012,79,BUILDING_12,Total private sector dwelling units (no.)
2013,104,BUILDING_12,Total private sector dwelling units (no.)
2014,139,BUILDING_12,Total private sector dwelling units (no.)
2015,178,BUILDING_12,Total private sector dwelling units (no.)
2016,203,BUILDING_12,Total private sector dwelling units (no.)
2017,812,BUILDING_12,Total private sector dwelling units (no.)
2012,79,BUILDING_4,Total dwelling units (no.)
2013,104,BUILDING_4,Total dwelling units (no.)
2014,139,BUILDING_4,Total dwelling units (no.)
2015,178,BUILDING_4,Total dwelling units (no.)
2016,203,BUILDING_4,Total dwelling units (no.)
2017,812,BUILDING_4,Total dwelling units (no.)
2012,25,BUILDING_5,Value of private sector houses ($m)
2013,21,BUILDING_5,Value of private sector houses ($m)
2014,19,BUILDING_5,Value of private sector houses ($m)
2015,23,BUILDING_5,Value of private sector houses ($m)
2016,18,BUILDING_5,Value of private sector houses ($m)
2017,20,BUILDING_5,Value of private sector houses ($m)
2012,7,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2013,19,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2014,27,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2015,36,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2016,45,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2017,281,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2012,32,BUILDING_7,Total value of private sector dwelling units ($m)
2013,40,BUILDING_7,Total value of private sector dwelling units ($m)
2014,46,BUILDING_7,Total value of private sector dwelling units ($m)
2015,59,BUILDING_7,Total value of private sector dwelling units ($m)
2016,63,BUILDING_7,Total value of private sector dwelling units ($m)
2017,301,BUILDING_7,Total value of private sector dwelling units ($m)
2012,32,BUILDING_8,Value of residential building ($m)
2013,41,BUILDING_8,Value of residential building ($m)
2014,47,BUILDING_8,Value of residential building ($m)
2015,60,BUILDING_8,Value of residential building ($m)
2016,64,BUILDING_8,Value of residential building ($m)
2017,302,BUILDING_8,Value of residential building ($m)
2012,14,BUILDING_9,Value of non-residential building ($m)
2013,5,BUILDING_9,Value of non-residential building ($m)
2014,5,BUILDING_9,Value of non-residential building ($m)
2015,3,BUILDING_9,Value of non-residential building ($m)
2016,9,BUILDING_9,Value of non-residential building ($m)
2017,8,BUILDING_9,Value of non-residential building ($m)
2012,46,BUILDING_10,Value of total building ($m)
2013,45,BUILDING_10,Value of total building ($m)
2014,52,BUILDING_10,Value of total building ($m)
2015,63,BUILDING_10,Value of total building ($m)
2016,73,BUILDING_10,Value of total building ($m)
2017,309,BUILDING_10,Value of total building ($m)
2014,185,HOUSES_2,Houses - number of transfers (no.)
2015,179,HOUSES_2,Houses - number of transfers (no.)
2016,179,HOUSES_2,Houses - number of transfers (no.)
2014,868000,HOUSES_3,Houses - median sale price ($)
2015,995000,HOUSES_3,Houses - median sale price ($)
2016,1060000,HOUSES_3,Houses - median sale price ($)
2014,131,HOUSES_4,Attached Dwellings - number of transfers (no.)
2015,210,HOUSES_4,Attached Dwellings - number of transfers (no.)
2016,147,HOUSES_4,Attached Dwellings - number of transfers (no.)
2014,439000,HOUSES_5,Attached Dwellings - median sale price ($)
2015,465000,HOUSES_5,Attached Dwellings - median sale price ($)
2016,516000,HOUSES_5,Attached Dwellings - median sale price ($)
2011,7396,MVC_14,Passenger vehicles (no.)
2012,7633,MVC_14,Passenger vehicles (no.)
2013,7607,MVC_14,Passenger vehicles (no.)
2014,7718,MVC_14,Passenger vehicles (no.)
2015,7699,MVC_14,Passenger vehicles (no.)
2016,7892,MVC_14,Passenger vehicles (no.)
2011,5,MVC_15,Campervans (no.)
2012,5,MVC_15,Campervans (no.)
2013,3,MVC_15,Campervans (no.)
2014,3,MVC_15,Campervans (no.)
2015,5,MVC_15,Campervans (no.)
2016,3,MVC_15,Campervans (no.)
2011,702,MVC_16,Light commercial vehicles (no.)
2012,722,MVC_16,Light commercial vehicles (no.)
2013,704,MVC_16,Light commercial vehicles (no.)
2014,740,MVC_16,Light commercial vehicles (no.)
2015,742,MVC_16,Light commercial vehicles (no.)
2016,774,MVC_16,Light commercial vehicles (no.)
2011,29,MVC_17,Light rigid trucks (no.)
2012,26,MVC_17,Light rigid trucks (no.)
2013,38,MVC_17,Light rigid trucks (no.)
2014,39,MVC_17,Light rigid trucks (no.)
2015,37,MVC_17,Light rigid trucks (no.)
2016,39,MVC_17,Light rigid trucks (no.)
2011,50,MVC_18,Heavy rigid trucks (no.)
2012,47,MVC_18,Heavy rigid trucks (no.)
2013,41,MVC_18,Heavy rigid trucks (no.)
2014,55,MVC_18,Heavy rigid trucks (no.)
2015,54,MVC_18,Heavy rigid trucks (no.)
2016,50,MVC_18,Heavy rigid trucks (no.)
2011,3,MVC_19,Articulated trucks (no.)
2012,3,MVC_19,Articulated trucks (no.)
2013,3,MVC_19,Articulated trucks (no.)
2014,3,MVC_19,Articulated trucks (no.)
2015,4,MVC_19,Articulated trucks (no.)
2016,3,MVC_19,Articulated trucks (no.)
2012,3,MVC_20,Non-freight carrying trucks (no.)
2013,3,MVC_20,Non-freight carrying trucks (no.)
2014,4,MVC_20,Non-freight carrying trucks (no.)
2015,3,MVC_20,Non-freight carrying trucks (no.)
2016,5,MVC_20,Non-freight carrying trucks (no.)
2011,19,MVC_21,Buses (no.)
2012,18,MVC_21,Buses (no.)
2013,20,MVC_21,Buses (no.)
2014,16,MVC_21,Buses (no.)
2015,21,MVC_21,Buses (no.)
2016,21,MVC_21,Buses (no.)
2011,315,MVC_22,Motorcycles (no.)
2012,310,MVC_22,Motorcycles (no.)
2013,326,MVC_22,Motorcycles (no.)
2014,328,MVC_22,Motorcycles (no.)
2015,354,MVC_22,Motorcycles (no.)
2016,348,MVC_22,Motorcycles (no.)
2011,8519,MVC_38,Total Registered Motor Vehicles (no.)
2012,8767,MVC_38,Total Registered Motor Vehicles (no.)
2013,8745,MVC_38,Total Registered Motor Vehicles (no.)
2014,8906,MVC_38,Total Registered Motor Vehicles (no.)
2015,8919,MVC_38,Total Registered Motor Vehicles (no.)
2016,9135,MVC_38,Total Registered Motor Vehicles (no.)
2011,7696,MVC_29,Petrol (no.)
2012,7804,MVC_29,Petrol (no.)
2013,7702,MVC_29,Petrol (no.)
2014,7738,MVC_29,Petrol (no.)
2015,7652,MVC_29,Petrol (no.)
2016,7726,MVC_29,Petrol (no.)
2011,569,MVC_30,Diesel (no.)
2012,709,MVC_30,Diesel (no.)
2013,813,MVC_30,Diesel (no.)
2014,950,MVC_30,Diesel (no.)
2015,1063,MVC_30,Diesel (no.)
2016,1216,MVC_30,Diesel (no.)
2011,256,MVC_31,LPG/Dual/Other (no.)
2012,254,MVC_31,LPG/Dual/Other (no.)
2013,267,MVC_31,LPG/Dual/Other (no.)
2014,260,MVC_31,LPG/Dual/Other (no.)
2015,248,MVC_31,LPG/Dual/Other (no.)
2016,233,MVC_31,LPG/Dual/Other (no.)
2013,3,MVC_33,Electric (no.)
2015,3,MVC_33,Electric (no.)
2013,2382,MVC_35,Less than 5 years (no.)
2014,2435,MVC_35,Less than 5 years (no.)
2015,2422,MVC_35,Less than 5 years (no.)
2016,2585,MVC_35,Less than 5 years (no.)
2013,2681,MVC_36,5 to 10 years (no.)
2014,2717,MVC_36,5 to 10 years (no.)
2015,2723,MVC_36,5 to 10 years (no.)
2016,2757,MVC_36,5 to 10 years (no.)
2013,3692,MVC_37,Over 10 years (no.)
2014,3759,MVC_37,Over 10 years (no.)
2015,3752,MVC_37,Over 10 years (no.)
2016,3795,MVC_37,Over 10 years (no.)
2013,1,TOURIST_2,Establishments with 15 or more rooms (no.)
2014,1,TOURIST_2,Establishments with 15 or more rooms (no.)
2015,1,TOURIST_2,Establishments with 15 or more rooms (no.)
2016,1,TOURIST_2,Establishments with 15 or more rooms (no.)
2011,0.1,EMP_IND_2,"Agriculture, Forestry and Fishing (%)"
2016,0.4,EMP_IND_2,"Agriculture, Forestry and Fishing (%)"
2011,0.3,EMP_IND_3,Mining (%)
2016,0.2,EMP_IND_3,Mining (%)
2011,6.3,EMP_IND_4,Manufacturing  (%)
2016,5.1,EMP_IND_4,Manufacturing  (%)
2011,0.9,EMP_IND_5,"Electricity, Gas, Water & Waste Services (%)"
2016,1.1,EMP_IND_5,"Electricity, Gas, Water & Waste Services (%)"
2011,6.1,EMP_IND_6,Construction (%)
2016,6.5,EMP_IND_6,Construction (%)
2011,4.1,EMP_IND_7,Wholesale trade (%)
2016,2.8,EMP_IND_7,Wholesale trade (%)
2011,9.4,EMP_IND_8,Retail trade (%)
2016,9.1,EMP_IND_8,Retail trade (%)
2011,5.9,EMP_IND_9,Accommodation and food services (%)
2016,6.1,EMP_IND_9,Accommodation and food services (%)
2011,5.3,EMP_IND_10,"Transport, Postal and Warehousing (%)"
2016,4.4,EMP_IND_10,"Transport, Postal and Warehousing (%)"
2011,2.4,EMP_IND_11,Information media and telecommunications (%)
2016,2.8,EMP_IND_11,Information media and telecommunications (%)
2011,5.9,EMP_IND_12,Financial and insurance services (%)
2016,5.9,EMP_IND_12,Financial and insurance services (%)
2011,1.6,EMP_IND_13,"Rental, Hiring, & Real Estate Services (%)"
2016,1.9,EMP_IND_13,"Rental, Hiring, & Real Estate Services (%)"
2011,11.1,EMP_IND_14,Professional Scientific & Technical Services (%)
2016,11.7,EMP_IND_14,Professional Scientific & Technical Services (%)
2011,3.8,EMP_IND_15,Administrative and support services (%)
2016,3.7,EMP_IND_15,Administrative and support services (%)
2011,7.6,EMP_IND_16,Public administration and safety (%)
2016,7.1,EMP_IND_16,Public administration and safety (%)
2011,11.1,EMP_IND_17,Education and training (%)
2016,10.8,EMP_IND_17,Education and training (%)
2011,10.7,EMP_IND_18,Health care and social assistance (%)
2016,11.4,EMP_IND_18,Health care and social assistance (%)
2011,2.5,EMP_IND_19,Arts and recreation services (%)
2016,2.8,EMP_IND_19,Arts and recreation services (%)
2011,3,EMP_IND_20,Other services (%)
2016,2.8,EMP_IND_20,Other services (%)
2011,7173,EMP_IND_21,Total persons employed (no.)
2016,7599,EMP_IND_21,Total persons employed (no.)
2011,7392,INCOME_4,Employee income earners (no.)
2012,7411,INCOME_4,Employee income earners (no.)
2013,7547,INCOME_4,Employee income earners (no.)
2014,7739,INCOME_4,Employee income earners (no.)
2015,8226,INCOME_4,Employee income earners (no.)
2011,37,INCOME_20,Employee income earners - median age (years)
2012,38,INCOME_20,Employee income earners - median age (years)
2013,38,INCOME_20,Employee income earners - median age (years)
2014,38,INCOME_20,Employee income earners - median age (years)
2015,38,INCOME_20,Employee income earners - median age (years)
2011,451424099,INCOME_3,Total employee income ($)
2012,471378879,INCOME_3,Total employee income ($)
2013,493245347,INCOME_3,Total employee income ($)
2014,511960237,INCOME_3,Total employee income ($)
2015,567691787,INCOME_3,Total employee income ($)
2011,50896,INCOME_2,Median employee income ($)
2012,52881,INCOME_2,Median employee income ($)
2013,54566,INCOME_2,Median employee income ($)
2014,54268,INCOME_2,Median employee income ($)
2015,55888,INCOME_2,Median employee income ($)
2011,61069,INCOME_21,Mean employee income ($)
2012,63605,INCOME_21,Mean employee income ($)
2013,65356,INCOME_21,Mean employee income ($)
2014,66153,INCOME_21,Mean employee income ($)
2015,69012,INCOME_21,Mean employee income ($)
2011,79.7,INCOME_22,Employee income as main source of income (%)
2012,79.1,INCOME_22,Employee income as main source of income (%)
2013,78.1,INCOME_22,Employee income as main source of income (%)
2014,77.9,INCOME_22,Employee income as main source of income (%)
2015,77.9,INCOME_22,Employee income as main source of income (%)
2011,950,INCOME_7,Own unincorporated business income earners (no.)
2012,935,INCOME_7,Own unincorporated business income earners (no.)
2013,982,INCOME_7,Own unincorporated business income earners (no.)
2014,1001,INCOME_7,Own unincorporated business income earners (no.)
2015,987,INCOME_7,Own unincorporated business income earners (no.)
2011,44,INCOME_23,Own unincorporated business income earners - median age (years)
2012,45,INCOME_23,Own unincorporated business income earners - median age (years)
2013,45,INCOME_23,Own unincorporated business income earners - median age (years)
2014,46,INCOME_23,Own unincorporated business income earners - median age (years)
2015,45,INCOME_23,Own unincorporated business income earners - median age (years)
2011,28970053,INCOME_6,Total own unincorporated business income ($)
2012,29836174,INCOME_6,Total own unincorporated business income ($)
2013,31825598,INCOME_6,Total own unincorporated business income ($)
2014,34390993,INCOME_6,Total own unincorporated business income ($)
2015,32276606,INCOME_6,Total own unincorporated business income ($)
2011,9595,INCOME_5,Median own unincorporated business income ($)
2012,8330,INCOME_5,Median own unincorporated business income ($)
2013,9640,INCOME_5,Median own unincorporated business income ($)
2014,8991,INCOME_5,Median own unincorporated business income ($)
2015,8821,INCOME_5,Median own unincorporated business income ($)
2011,30495,INCOME_24,Mean own unincorporated business income ($)
2012,31910,INCOME_24,Mean own unincorporated business income ($)
2013,32409,INCOME_24,Mean own unincorporated business income ($)
2014,34357,INCOME_24,Mean own unincorporated business income ($)
2015,32702,INCOME_24,Mean own unincorporated business income ($)
2011,5.2,INCOME_25,Own unincorporated business income as main source of income (%)
2012,4.9,INCOME_25,Own unincorporated business income as main source of income (%)
2013,5.4,INCOME_25,Own unincorporated business income as main source of income (%)
2014,5.4,INCOME_25,Own unincorporated business income as main source of income (%)
2015,5,INCOME_25,Own unincorporated business income as main source of income (%)
2011,6170,INCOME_10,Investment income earners (no.)
2012,6331,INCOME_10,Investment income earners (no.)
2013,6460,INCOME_10,Investment income earners (no.)
2014,6624,INCOME_10,Investment income earners (no.)
2015,6855,INCOME_10,Investment income earners (no.)
2011,41,INCOME_26,Investment income earners - median age (years)
2012,42,INCOME_26,Investment income earners - median age (years)
2013,42,INCOME_26,Investment income earners - median age (years)
2014,43,INCOME_26,Investment income earners - median age (years)
2015,43,INCOME_26,Investment income earners - median age (years)
2011,59976816,INCOME_9,Total investment income ($)
2012,66819466,INCOME_9,Total investment income ($)
2013,70576249,INCOME_9,Total investment income ($)
2014,75941285,INCOME_9,Total investment income ($)
2015,79015088,INCOME_9,Total investment income ($)
2011,656,INCOME_8,Median investment income ($)
2012,651,INCOME_8,Median investment income ($)
2013,618,INCOME_8,Median investment income ($)
2014,577,INCOME_8,Median investment income ($)
2015,531,INCOME_8,Median investment income ($)
2011,9721,INCOME_27,Mean investment income ($)
2012,10554,INCOME_27,Mean investment income ($)
2013,10925,INCOME_27,Mean investment income ($)
2014,11465,INCOME_27,Mean investment income ($)
2015,11527,INCOME_27,Mean investment income ($)
2011,13.5,INCOME_28,Investment income as main source of income (%)
2012,14.2,INCOME_28,Investment income as main source of income (%)
2013,14.4,INCOME_28,Investment income as main source of income (%)
2014,14.7,INCOME_28,Investment income as main source of income (%)
2015,15.2,INCOME_28,Investment income as main source of income (%)
2011,246,INCOME_13,Superannuation and annuity income earners (no.)
2012,272,INCOME_13,Superannuation and annuity income earners (no.)
2013,270,INCOME_13,Superannuation and annuity income earners (no.)
2014,274,INCOME_13,Superannuation and annuity income earners (no.)
2015,281,INCOME_13,Superannuation and annuity income earners (no.)
2011,59,INCOME_29,Superannuation and annuity income earners - median age (years)
2012,59,INCOME_29,Superannuation and annuity income earners - median age (years)
2013,59,INCOME_29,Superannuation and annuity income earners - median age (years)
2014,59,INCOME_29,Superannuation and annuity income earners - median age (years)
2015,59,INCOME_29,Superannuation and annuity income earners - median age (years)
2011,5693973,INCOME_12,Total superannuation and annuity income ($)
2012,6141261,INCOME_12,Total superannuation and annuity income ($)
2013,7103799,INCOME_12,Total superannuation and annuity income ($)
2014,6928842,INCOME_12,Total superannuation and annuity income ($)
2015,7679714,INCOME_12,Total superannuation and annuity income ($)
2011,14679,INCOME_11,Median superannuation and annuity income ($)
2012,14815,INCOME_11,Median superannuation and annuity income ($)
2013,15804,INCOME_11,Median superannuation and annuity income ($)
2014,17497,INCOME_11,Median superannuation and annuity income ($)
2015,17926,INCOME_11,Median superannuation and annuity income ($)
2011,23146,INCOME_30,Mean superannuation and annuity income ($)
2012,22578,INCOME_30,Mean superannuation and annuity income ($)
2013,26310,INCOME_30,Mean superannuation and annuity income ($)
2014,25288,INCOME_30,Mean superannuation and annuity income ($)
2015,27330,INCOME_30,Mean superannuation and annuity income ($)
2011,1.1,INCOME_31,Superannuation and annuity income as main source of income (%)
2012,1.3,INCOME_31,Superannuation and annuity income as main source of income (%)
2013,1.5,INCOME_31,Superannuation and annuity income as main source of income (%)
2014,1.4,INCOME_31,Superannuation and annuity income as main source of income (%)
2015,1.5,INCOME_31,Superannuation and annuity income as main source of income (%)
2011,1166,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2012,1201,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2013,1193,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2014,1115,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2015,1065,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2011,46,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2012,46,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2013,47,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2014,47,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2015,47,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2011,2152146,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2012,2672924,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2013,3842423,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2014,3400551,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2015,7573046,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2011,91,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2012,113,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2013,114,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2014,109,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2015,151,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2011,1846,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2012,2226,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2013,3221,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2014,3050,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2015,7111,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2011,0.5,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2012,0.5,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2013,0.5,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2014,0.5,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2015,0.5,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2011,8169,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2012,8155,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2013,8235,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2014,8376,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2015,8659,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2011,40,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2012,40,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2013,41,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2014,41,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2015,41,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2011,533232820,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2012,560177412,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2013,586453340,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2014,605284298,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2015,649003435,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2011,51042,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2012,54464,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2013,55771,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2014,55886,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2015,57873,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2011,65275,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2012,68691,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2013,71215,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2014,72264,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2015,74951,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2011,4.77,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2012,4.68,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2013,4.66,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2014,4.86,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2015,4.78,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2011,1.82,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2012,1.79,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2013,1.83,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2014,1.89,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2015,1.85,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2011,0.38,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
