Time,Value,MEASURE,Description
2016,32,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2017,42,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2014,6,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2015,8,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2017,7,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2014,3,CABEE_40,Number of employing business exits: 20 or more employees (no.)
2015,3,CABEE_40,Number of employing business exits: 20 or more employees (no.)
2014,188,CABEE_15,Total number of business exits (no.)
2015,195,CABEE_15,Total number of business exits (no.)
2016,184,CABEE_15,Total number of business exits (no.)
2017,181,CABEE_15,Total number of business exits (no.)
2013,40,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2014,31,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2015,23,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2016,18,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2017,17,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2015,3,CABEE_28,Mining (no.)
2016,3,CABEE_28,Mining (no.)
2013,51,CABEE_27,Manufacturing (no.)
2014,52,CABEE_27,Manufacturing (no.)
2015,48,CABEE_27,Manufacturing (no.)
2016,40,CABEE_27,Manufacturing (no.)
2017,35,CABEE_27,Manufacturing (no.)
2013,3,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2014,3,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2015,3,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2016,3,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2017,3,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2013,228,CABEE_21,Construction (no.)
2014,227,CABEE_21,Construction (no.)
2015,238,CABEE_21,Construction (no.)
2016,237,CABEE_21,Construction (no.)
2017,237,CABEE_21,Construction (no.)
2013,60,CABEE_37,Wholesale trade (no.)
2014,57,CABEE_37,Wholesale trade (no.)
2015,63,CABEE_37,Wholesale trade (no.)
2016,64,CABEE_37,Wholesale trade (no.)
2017,67,CABEE_37,Wholesale trade (no.)
2013,77,CABEE_34,Retail trade (no.)
2014,76,CABEE_34,Retail trade (no.)
2015,79,CABEE_34,Retail trade (no.)
2016,73,CABEE_34,Retail trade (no.)
2017,72,CABEE_34,Retail trade (no.)
2013,46,CABEE_17,Accommodation and food services (no.)
2014,51,CABEE_17,Accommodation and food services (no.)
2015,49,CABEE_17,Accommodation and food services (no.)
2016,54,CABEE_17,Accommodation and food services (no.)
2017,53,CABEE_17,Accommodation and food services (no.)
2013,7,CABEE_36,"Transport, Postal and Warehousing (no.)"
2014,14,CABEE_36,"Transport, Postal and Warehousing (no.)"
2015,12,CABEE_36,"Transport, Postal and Warehousing (no.)"
2016,11,CABEE_36,"Transport, Postal and Warehousing (no.)"
2017,17,CABEE_36,"Transport, Postal and Warehousing (no.)"
2013,18,CABEE_26,Information media and telecommunications (no.)
2014,25,CABEE_26,Information media and telecommunications (no.)
2015,24,CABEE_26,Information media and telecommunications (no.)
2016,21,CABEE_26,Information media and telecommunications (no.)
2017,19,CABEE_26,Information media and telecommunications (no.)
2013,241,CABEE_24,Financial and insurance services (no.)
2014,245,CABEE_24,Financial and insurance services (no.)
2015,255,CABEE_24,Financial and insurance services (no.)
2016,265,CABEE_24,Financial and insurance services (no.)
2017,282,CABEE_24,Financial and insurance services (no.)
2013,161,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2014,163,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2015,169,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2016,165,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2017,163,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2013,348,CABEE_31,Professional Scientific & Technical Services (no.)
2014,354,CABEE_31,Professional Scientific & Technical Services (no.)
2015,354,CABEE_31,Professional Scientific & Technical Services (no.)
2016,367,CABEE_31,Professional Scientific & Technical Services (no.)
2017,363,CABEE_31,Professional Scientific & Technical Services (no.)
2013,49,CABEE_18,Administrative and support services (no.)
2014,41,CABEE_18,Administrative and support services (no.)
2015,46,CABEE_18,Administrative and support services (no.)
2016,42,CABEE_18,Administrative and support services (no.)
2017,43,CABEE_18,Administrative and support services (no.)
2013,3,CABEE_32,Public administration and safety (no.)
2014,3,CABEE_32,Public administration and safety (no.)
2015,5,CABEE_32,Public administration and safety (no.)
2016,3,CABEE_32,Public administration and safety (no.)
2017,3,CABEE_32,Public administration and safety (no.)
2013,33,CABEE_22,Education and training (no.)
2014,30,CABEE_22,Education and training (no.)
2015,27,CABEE_22,Education and training (no.)
2016,34,CABEE_22,Education and training (no.)
2017,41,CABEE_22,Education and training (no.)
2013,82,CABEE_25,Health care and social assistance (no.)
2014,94,CABEE_25,Health care and social assistance (no.)
2015,93,CABEE_25,Health care and social assistance (no.)
2016,95,CABEE_25,Health care and social assistance (no.)
2017,97,CABEE_25,Health care and social assistance (no.)
2013,32,CABEE_20,Arts and recreation services (no.)
2014,26,CABEE_20,Arts and recreation services (no.)
2015,25,CABEE_20,Arts and recreation services (no.)
2016,26,CABEE_20,Arts and recreation services (no.)
2017,30,CABEE_20,Arts and recreation services (no.)
2013,36,CABEE_30,Other services (no.)
2014,36,CABEE_30,Other services (no.)
2015,42,CABEE_30,Other services (no.)
2016,36,CABEE_30,Other services (no.)
2017,39,CABEE_30,Other services (no.)
2013,19,CABEE_29,Currently unknown (no.)
2014,21,CABEE_29,Currently unknown (no.)
2015,13,CABEE_29,Currently unknown (no.)
2016,10,CABEE_29,Currently unknown (no.)
2017,19,CABEE_29,Currently unknown (no.)
2013,1530,CABEE_35,Number of Businesses by Industry - Total (no.)
2014,1557,CABEE_35,Number of Businesses by Industry - Total (no.)
2015,1572,CABEE_35,Number of Businesses by Industry - Total (no.)
2016,1575,CABEE_35,Number of Businesses by Industry - Total (no.)
2017,1615,CABEE_35,Number of Businesses by Industry - Total (no.)
2012,47,BUILDING_2,Private sector houses (no.)
2013,46,BUILDING_2,Private sector houses (no.)
2014,40,BUILDING_2,Private sector houses (no.)
2015,43,BUILDING_2,Private sector houses (no.)
2016,46,BUILDING_2,Private sector houses (no.)
2017,59,BUILDING_2,Private sector houses (no.)
2012,59,BUILDING_3,Private sector dwellings excluding houses (no.)
2013,20,BUILDING_3,Private sector dwellings excluding houses (no.)
2014,19,BUILDING_3,Private sector dwellings excluding houses (no.)
2015,117,BUILDING_3,Private sector dwellings excluding houses (no.)
2016,43,BUILDING_3,Private sector dwellings excluding houses (no.)
2017,54,BUILDING_3,Private sector dwellings excluding houses (no.)
2012,106,BUILDING_12,Total private sector dwelling units (no.)
2013,66,BUILDING_12,Total private sector dwelling units (no.)
2014,59,BUILDING_12,Total private sector dwelling units (no.)
2015,160,BUILDING_12,Total private sector dwelling units (no.)
2016,89,BUILDING_12,Total private sector dwelling units (no.)
2017,113,BUILDING_12,Total private sector dwelling units (no.)
2012,106,BUILDING_4,Total dwelling units (no.)
2013,66,BUILDING_4,Total dwelling units (no.)
2014,59,BUILDING_4,Total dwelling units (no.)
2015,160,BUILDING_4,Total dwelling units (no.)
2016,89,BUILDING_4,Total dwelling units (no.)
2017,113,BUILDING_4,Total dwelling units (no.)
2012,38,BUILDING_5,Value of private sector houses ($m)
2013,31,BUILDING_5,Value of private sector houses ($m)
2014,27,BUILDING_5,Value of private sector houses ($m)
2015,27,BUILDING_5,Value of private sector houses ($m)
2016,38,BUILDING_5,Value of private sector houses ($m)
2017,56,BUILDING_5,Value of private sector houses ($m)
2012,43,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2013,9,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2014,7,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2015,51,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2016,20,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2017,29,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2012,81,BUILDING_7,Total value of private sector dwelling units ($m)
2013,39,BUILDING_7,Total value of private sector dwelling units ($m)
2014,34,BUILDING_7,Total value of private sector dwelling units ($m)
2015,78,BUILDING_7,Total value of private sector dwelling units ($m)
2016,58,BUILDING_7,Total value of private sector dwelling units ($m)
2017,85,BUILDING_7,Total value of private sector dwelling units ($m)
2012,81,BUILDING_8,Value of residential building ($m)
2013,40,BUILDING_8,Value of residential building ($m)
2014,34,BUILDING_8,Value of residential building ($m)
2015,79,BUILDING_8,Value of residential building ($m)
2016,58,BUILDING_8,Value of residential building ($m)
2017,85,BUILDING_8,Value of residential building ($m)
2012,1,BUILDING_9,Value of non-residential building ($m)
2013,0,BUILDING_9,Value of non-residential building ($m)
2014,0,BUILDING_9,Value of non-residential building ($m)
2015,1,BUILDING_9,Value of non-residential building ($m)
2016,5,BUILDING_9,Value of non-residential building ($m)
2017,40,BUILDING_9,Value of non-residential building ($m)
2012,82,BUILDING_10,Value of total building ($m)
2013,40,BUILDING_10,Value of total building ($m)
2014,34,BUILDING_10,Value of total building ($m)
2015,80,BUILDING_10,Value of total building ($m)
2016,63,BUILDING_10,Value of total building ($m)
2017,125,BUILDING_10,Value of total building ($m)
2014,226,HOUSES_2,Houses - number of transfers (no.)
2015,223,HOUSES_2,Houses - number of transfers (no.)
2016,206,HOUSES_2,Houses - number of transfers (no.)
2014,1112250,HOUSES_3,Houses - median sale price ($)
2015,1220000,HOUSES_3,Houses - median sale price ($)
2016,1401500,HOUSES_3,Houses - median sale price ($)
2014,79,HOUSES_4,Attached Dwellings - number of transfers (no.)
2015,90,HOUSES_4,Attached Dwellings - number of transfers (no.)
2016,90,HOUSES_4,Attached Dwellings - number of transfers (no.)
2014,720000,HOUSES_5,Attached Dwellings - median sale price ($)
2015,865000,HOUSES_5,Attached Dwellings - median sale price ($)
2016,997500,HOUSES_5,Attached Dwellings - median sale price ($)
2011,8699,MVC_14,Passenger vehicles (no.)
2012,8812,MVC_14,Passenger vehicles (no.)
2013,8832,MVC_14,Passenger vehicles (no.)
2014,8948,MVC_14,Passenger vehicles (no.)
2015,9080,MVC_14,Passenger vehicles (no.)
2016,9281,MVC_14,Passenger vehicles (no.)
2011,16,MVC_15,Campervans (no.)
2012,19,MVC_15,Campervans (no.)
2013,19,MVC_15,Campervans (no.)
2014,23,MVC_15,Campervans (no.)
2015,23,MVC_15,Campervans (no.)
2016,21,MVC_15,Campervans (no.)
2011,556,MVC_16,Light commercial vehicles (no.)
2012,564,MVC_16,Light commercial vehicles (no.)
2013,586,MVC_16,Light commercial vehicles (no.)
2014,625,MVC_16,Light commercial vehicles (no.)
2015,625,MVC_16,Light commercial vehicles (no.)
2016,652,MVC_16,Light commercial vehicles (no.)
2011,23,MVC_17,Light rigid trucks (no.)
2012,24,MVC_17,Light rigid trucks (no.)
2013,24,MVC_17,Light rigid trucks (no.)
2014,23,MVC_17,Light rigid trucks (no.)
2015,22,MVC_17,Light rigid trucks (no.)
2016,22,MVC_17,Light rigid trucks (no.)
2011,29,MVC_18,Heavy rigid trucks (no.)
2012,27,MVC_18,Heavy rigid trucks (no.)
2013,33,MVC_18,Heavy rigid trucks (no.)
2014,31,MVC_18,Heavy rigid trucks (no.)
2015,29,MVC_18,Heavy rigid trucks (no.)
2016,28,MVC_18,Heavy rigid trucks (no.)
2011,11,MVC_19,Articulated trucks (no.)
2012,10,MVC_19,Articulated trucks (no.)
2013,10,MVC_19,Articulated trucks (no.)
2014,8,MVC_19,Articulated trucks (no.)
2015,7,MVC_19,Articulated trucks (no.)
2016,6,MVC_19,Articulated trucks (no.)
2011,3,MVC_20,Non-freight carrying trucks (no.)
2012,3,MVC_20,Non-freight carrying trucks (no.)
2013,5,MVC_20,Non-freight carrying trucks (no.)
2014,3,MVC_20,Non-freight carrying trucks (no.)
2015,4,MVC_20,Non-freight carrying trucks (no.)
2016,3,MVC_20,Non-freight carrying trucks (no.)
2011,11,MVC_21,Buses (no.)
2012,12,MVC_21,Buses (no.)
2013,9,MVC_21,Buses (no.)
2014,8,MVC_21,Buses (no.)
2015,8,MVC_21,Buses (no.)
2016,8,MVC_21,Buses (no.)
2011,320,MVC_22,Motorcycles (no.)
2012,327,MVC_22,Motorcycles (no.)
2013,330,MVC_22,Motorcycles (no.)
2014,343,MVC_22,Motorcycles (no.)
2015,369,MVC_22,Motorcycles (no.)
2016,376,MVC_22,Motorcycles (no.)
2011,9668,MVC_38,Total Registered Motor Vehicles (no.)
2012,9798,MVC_38,Total Registered Motor Vehicles (no.)
2013,9848,MVC_38,Total Registered Motor Vehicles (no.)
2014,10012,MVC_38,Total Registered Motor Vehicles (no.)
2015,10167,MVC_38,Total Registered Motor Vehicles (no.)
2016,10397,MVC_38,Total Registered Motor Vehicles (no.)
2011,8658,MVC_29,Petrol (no.)
2012,8655,MVC_29,Petrol (no.)
2013,8545,MVC_29,Petrol (no.)
2014,8548,MVC_29,Petrol (no.)
2015,8554,MVC_29,Petrol (no.)
2016,8653,MVC_29,Petrol (no.)
2011,796,MVC_30,Diesel (no.)
2012,930,MVC_30,Diesel (no.)
2013,1124,MVC_30,Diesel (no.)
2014,1276,MVC_30,Diesel (no.)
2015,1434,MVC_30,Diesel (no.)
2016,1582,MVC_30,Diesel (no.)
2011,212,MVC_31,LPG/Dual/Other (no.)
2012,213,MVC_31,LPG/Dual/Other (no.)
2013,195,MVC_31,LPG/Dual/Other (no.)
2014,199,MVC_31,LPG/Dual/Other (no.)
2015,187,MVC_31,LPG/Dual/Other (no.)
2016,165,MVC_31,LPG/Dual/Other (no.)
2015,3,MVC_33,Electric (no.)
2016,3,MVC_33,Electric (no.)
2013,2560,MVC_35,Less than 5 years (no.)
2014,2650,MVC_35,Less than 5 years (no.)
2015,2806,MVC_35,Less than 5 years (no.)
2016,2975,MVC_35,Less than 5 years (no.)
2013,3273,MVC_36,5 to 10 years (no.)
2014,3248,MVC_36,5 to 10 years (no.)
2015,3218,MVC_36,5 to 10 years (no.)
2016,3177,MVC_36,5 to 10 years (no.)
2013,4031,MVC_37,Over 10 years (no.)
2014,4110,MVC_37,Over 10 years (no.)
2015,4143,MVC_37,Over 10 years (no.)
2016,4238,MVC_37,Over 10 years (no.)
2012,1,TOURIST_2,Establishments with 15 or more rooms (no.)
2013,1,TOURIST_2,Establishments with 15 or more rooms (no.)
2014,1,TOURIST_2,Establishments with 15 or more rooms (no.)
2015,1,TOURIST_2,Establishments with 15 or more rooms (no.)
2016,1,TOURIST_2,Establishments with 15 or more rooms (no.)
2011,0.4,EMP_IND_2,"Agriculture, Forestry and Fishing (%)"
2016,0.3,EMP_IND_2,"Agriculture, Forestry and Fishing (%)"
2011,0.3,EMP_IND_3,Mining (%)
2016,0.4,EMP_IND_3,Mining (%)
2011,8.7,EMP_IND_4,Manufacturing  (%)
2016,7.1,EMP_IND_4,Manufacturing  (%)
2011,1,EMP_IND_5,"Electricity, Gas, Water & Waste Services (%)"
2016,0.7,EMP_IND_5,"Electricity, Gas, Water & Waste Services (%)"
2011,7.9,EMP_IND_6,Construction (%)
2016,8,EMP_IND_6,Construction (%)
2011,6.2,EMP_IND_7,Wholesale trade (%)
2016,4.3,EMP_IND_7,Wholesale trade (%)
2011,10.8,EMP_IND_8,Retail trade (%)
2016,10.4,EMP_IND_8,Retail trade (%)
2011,4.6,EMP_IND_9,Accommodation and food services (%)
2016,4.6,EMP_IND_9,Accommodation and food services (%)
2011,2.4,EMP_IND_10,"Transport, Postal and Warehousing (%)"
2016,2.6,EMP_IND_10,"Transport, Postal and Warehousing (%)"
2011,2.2,EMP_IND_11,Information media and telecommunications (%)
2016,2.3,EMP_IND_11,Information media and telecommunications (%)
2011,5.6,EMP_IND_12,Financial and insurance services (%)
2016,5.8,EMP_IND_12,Financial and insurance services (%)
2011,2.8,EMP_IND_13,"Rental, Hiring, & Real Estate Services (%)"
2016,3,EMP_IND_13,"Rental, Hiring, & Real Estate Services (%)"
2011,12.8,EMP_IND_14,Professional Scientific & Technical Services (%)
2016,13.6,EMP_IND_14,Professional Scientific & Technical Services (%)
2011,2.6,EMP_IND_15,Administrative and support services (%)
2016,2.6,EMP_IND_15,Administrative and support services (%)
2011,4.2,EMP_IND_16,Public administration and safety (%)
2016,4.2,EMP_IND_16,Public administration and safety (%)
2011,10.5,EMP_IND_17,Education and training (%)
2016,10.6,EMP_IND_17,Education and training (%)
2011,10.1,EMP_IND_18,Health care and social assistance (%)
2016,10.2,EMP_IND_18,Health care and social assistance (%)
2011,2.4,EMP_IND_19,Arts and recreation services (%)
2016,2.6,EMP_IND_19,Arts and recreation services (%)
2011,2.3,EMP_IND_20,Other services (%)
2016,2.2,EMP_IND_20,Other services (%)
2011,6358,EMP_IND_21,Total persons employed (no.)
2016,6422,EMP_IND_21,Total persons employed (no.)
2011,6227,INCOME_4,Employee income earners (no.)
2012,6344,INCOME_4,Employee income earners (no.)
2013,6529,INCOME_4,Employee income earners (no.)
2014,6741,INCOME_4,Employee income earners (no.)
2015,7012,INCOME_4,Employee income earners (no.)
2011,44,INCOME_20,Employee income earners - median age (years)
2012,45,INCOME_20,Employee income earners - median age (years)
2013,45,INCOME_20,Employee income earners - median age (years)
2014,45,INCOME_20,Employee income earners - median age (years)
2015,45,INCOME_20,Employee income earners - median age (years)
2011,432968679,INCOME_3,Total employee income ($)
2012,455218834,INCOME_3,Total employee income ($)
2013,487305080,INCOME_3,Total employee income ($)
2014,523421354,INCOME_3,Total employee income ($)
2015,569902415,INCOME_3,Total employee income ($)
2011,45000,INCOME_2,Median employee income ($)
2012,48225,INCOME_2,Median employee income ($)
2013,49696,INCOME_2,Median employee income ($)
2014,51000,INCOME_2,Median employee income ($)
2015,52176,INCOME_2,Median employee income ($)
2011,69531,INCOME_21,Mean employee income ($)
2012,71756,INCOME_21,Mean employee income ($)
2013,74637,INCOME_21,Mean employee income ($)
2014,77647,INCOME_21,Mean employee income ($)
2015,81275,INCOME_21,Mean employee income ($)
2011,62.9,INCOME_22,Employee income as main source of income (%)
2012,62.9,INCOME_22,Employee income as main source of income (%)
2013,62.3,INCOME_22,Employee income as main source of income (%)
2014,63,INCOME_22,Employee income as main source of income (%)
2015,62.3,INCOME_22,Employee income as main source of income (%)
2011,1058,INCOME_7,Own unincorporated business income earners (no.)
2012,1086,INCOME_7,Own unincorporated business income earners (no.)
2013,1126,INCOME_7,Own unincorporated business income earners (no.)
2014,1108,INCOME_7,Own unincorporated business income earners (no.)
2015,1122,INCOME_7,Own unincorporated business income earners (no.)
2011,50,INCOME_23,Own unincorporated business income earners - median age (years)
2012,50,INCOME_23,Own unincorporated business income earners - median age (years)
2013,49,INCOME_23,Own unincorporated business income earners - median age (years)
2014,50,INCOME_23,Own unincorporated business income earners - median age (years)
2015,50,INCOME_23,Own unincorporated business income earners - median age (years)
2011,34905446,INCOME_6,Total own unincorporated business income ($)
2012,37617706,INCOME_6,Total own unincorporated business income ($)
2013,32647224,INCOME_6,Total own unincorporated business income ($)
2014,38259594,INCOME_6,Total own unincorporated business income ($)
2015,42236400,INCOME_6,Total own unincorporated business income ($)
2011,10141,INCOME_5,Median own unincorporated business income ($)
2012,11104,INCOME_5,Median own unincorporated business income ($)
2013,10918,INCOME_5,Median own unincorporated business income ($)
2014,11658,INCOME_5,Median own unincorporated business income ($)
2015,11859,INCOME_5,Median own unincorporated business income ($)
2011,32992,INCOME_24,Mean own unincorporated business income ($)
2012,34639,INCOME_24,Mean own unincorporated business income ($)
2013,28994,INCOME_24,Mean own unincorporated business income ($)
2014,34530,INCOME_24,Mean own unincorporated business income ($)
2015,37644,INCOME_24,Mean own unincorporated business income ($)
2011,5.8,INCOME_25,Own unincorporated business income as main source of income (%)
2012,5.9,INCOME_25,Own unincorporated business income as main source of income (%)
2013,6.1,INCOME_25,Own unincorporated business income as main source of income (%)
2014,5.9,INCOME_25,Own unincorporated business income as main source of income (%)
2015,6.1,INCOME_25,Own unincorporated business income as main source of income (%)
2011,6938,INCOME_10,Investment income earners (no.)
2012,7021,INCOME_10,Investment income earners (no.)
2013,7120,INCOME_10,Investment income earners (no.)
2014,7302,INCOME_10,Investment income earners (no.)
2015,7467,INCOME_10,Investment income earners (no.)
2011,50,INCOME_26,Investment income earners - median age (years)
2012,51,INCOME_26,Investment income earners - median age (years)
2013,51,INCOME_26,Investment income earners - median age (years)
2014,51,INCOME_26,Investment income earners - median age (years)
2015,51,INCOME_26,Investment income earners - median age (years)
2011,143349467,INCOME_9,Total investment income ($)
2012,151644305,INCOME_9,Total investment income ($)
2013,156726895,INCOME_9,Total investment income ($)
2014,171429627,INCOME_9,Total investment income ($)
2015,175188804,INCOME_9,Total investment income ($)
2011,2614,INCOME_8,Median investment income ($)
2012,2490,INCOME_8,Median investment income ($)
2013,2543,INCOME_8,Median investment income ($)
2014,2391,INCOME_8,Median investment income ($)
2015,2242,INCOME_8,Median investment income ($)
2011,20661,INCOME_27,Mean investment income ($)
2012,21599,INCOME_27,Mean investment income ($)
2013,22012,INCOME_27,Mean investment income ($)
2014,23477,INCOME_27,Mean investment income ($)
2015,23462,INCOME_27,Mean investment income ($)
2011,28.3,INCOME_28,Investment income as main source of income (%)
2012,27.9,INCOME_28,Investment income as main source of income (%)
2013,28.1,INCOME_28,Investment income as main source of income (%)
2014,28.2,INCOME_28,Investment income as main source of income (%)
2015,28.4,INCOME_28,Investment income as main source of income (%)
2011,440,INCOME_13,Superannuation and annuity income earners (no.)
2012,432,INCOME_13,Superannuation and annuity income earners (no.)
2013,412,INCOME_13,Superannuation and annuity income earners (no.)
2014,396,INCOME_13,Superannuation and annuity income earners (no.)
2015,380,INCOME_13,Superannuation and annuity income earners (no.)
2011,59,INCOME_29,Superannuation and annuity income earners - median age (years)
2012,59,INCOME_29,Superannuation and annuity income earners - median age (years)
2013,60,INCOME_29,Superannuation and annuity income earners - median age (years)
2014,60,INCOME_29,Superannuation and annuity income earners - median age (years)
2015,60,INCOME_29,Superannuation and annuity income earners - median age (years)
2011,10502546,INCOME_12,Total superannuation and annuity income ($)
2012,11188407,INCOME_12,Total superannuation and annuity income ($)
2013,12199892,INCOME_12,Total superannuation and annuity income ($)
2014,10324182,INCOME_12,Total superannuation and annuity income ($)
2015,11195567,INCOME_12,Total superannuation and annuity income ($)
2011,14706,INCOME_11,Median superannuation and annuity income ($)
2012,19950,INCOME_11,Median superannuation and annuity income ($)
2013,19384,INCOME_11,Median superannuation and annuity income ($)
2014,17552,INCOME_11,Median superannuation and annuity income ($)
2015,20770,INCOME_11,Median superannuation and annuity income ($)
2011,23869,INCOME_30,Mean superannuation and annuity income ($)
2012,25899,INCOME_30,Mean superannuation and annuity income ($)
2013,29611,INCOME_30,Mean superannuation and annuity income ($)
2014,26071,INCOME_30,Mean superannuation and annuity income ($)
2015,29462,INCOME_30,Mean superannuation and annuity income ($)
2011,2,INCOME_31,Superannuation and annuity income as main source of income (%)
2012,2.1,INCOME_31,Superannuation and annuity income as main source of income (%)
2013,2.1,INCOME_31,Superannuation and annuity income as main source of income (%)
2014,1.8,INCOME_31,Superannuation and annuity income as main source of income (%)
2015,2,INCOME_31,Superannuation and annuity income as main source of income (%)
2011,1794,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2012,1874,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2013,1840,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2014,1662,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2015,1588,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2011,54,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2012,54,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2013,54,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2014,54,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2015,55,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2011,4014069,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2012,5283683,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2013,5797087,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2014,5656468,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2015,7951571,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2011,105,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2012,130,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2013,148,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2014,147,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2015,223,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2011,2237,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2012,2819,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2013,3151,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2014,3403,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2015,5007,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2011,1,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2012,1.2,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2013,1.3,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2014,1.1,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2015,1.2,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2011,8284,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2012,8354,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2013,8477,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2014,8615,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2015,8783,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2011,49,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2012,49,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2013,49,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2014,50,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2015,50,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2011,619106782,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2012,648906203,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2013,681196928,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2014,726924954,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2015,765865561,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2011,45946,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2012,49157,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2013,50443,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2014,52438,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2015,53975,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2011,74735,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2012,77676,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2013,80358,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2014,84379,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2015,87199,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2011,7.11,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2012,7.01,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2013,6.39,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2014,6.59,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2015,6.78,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2011,2.3,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2012,2.31,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
