Time,Value,MEASURE,Description
2016,29,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2017,19,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2014,3,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2015,8,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2016,3,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2017,6,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2014,96,CABEE_15,Total number of business exits (no.)
2015,128,CABEE_15,Total number of business exits (no.)
2016,136,CABEE_15,Total number of business exits (no.)
2017,98,CABEE_15,Total number of business exits (no.)
2013,5,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2014,3,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2013,50,CABEE_27,Manufacturing (no.)
2014,50,CABEE_27,Manufacturing (no.)
2015,56,CABEE_27,Manufacturing (no.)
2016,62,CABEE_27,Manufacturing (no.)
2017,63,CABEE_27,Manufacturing (no.)
2013,3,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2014,3,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2015,3,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2016,3,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2017,3,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2013,85,CABEE_21,Construction (no.)
2014,80,CABEE_21,Construction (no.)
2015,92,CABEE_21,Construction (no.)
2016,96,CABEE_21,Construction (no.)
2017,100,CABEE_21,Construction (no.)
2013,39,CABEE_37,Wholesale trade (no.)
2014,44,CABEE_37,Wholesale trade (no.)
2015,42,CABEE_37,Wholesale trade (no.)
2016,40,CABEE_37,Wholesale trade (no.)
2017,41,CABEE_37,Wholesale trade (no.)
2013,60,CABEE_34,Retail trade (no.)
2014,71,CABEE_34,Retail trade (no.)
2015,72,CABEE_34,Retail trade (no.)
2016,62,CABEE_34,Retail trade (no.)
2017,59,CABEE_34,Retail trade (no.)
2013,50,CABEE_17,Accommodation and food services (no.)
2014,50,CABEE_17,Accommodation and food services (no.)
2015,54,CABEE_17,Accommodation and food services (no.)
2016,63,CABEE_17,Accommodation and food services (no.)
2017,57,CABEE_17,Accommodation and food services (no.)
2013,26,CABEE_36,"Transport, Postal and Warehousing (no.)"
2014,32,CABEE_36,"Transport, Postal and Warehousing (no.)"
2015,35,CABEE_36,"Transport, Postal and Warehousing (no.)"
2016,34,CABEE_36,"Transport, Postal and Warehousing (no.)"
2017,51,CABEE_36,"Transport, Postal and Warehousing (no.)"
2013,14,CABEE_26,Information media and telecommunications (no.)
2014,21,CABEE_26,Information media and telecommunications (no.)
2015,11,CABEE_26,Information media and telecommunications (no.)
2016,21,CABEE_26,Information media and telecommunications (no.)
2017,17,CABEE_26,Information media and telecommunications (no.)
2013,47,CABEE_24,Financial and insurance services (no.)
2014,46,CABEE_24,Financial and insurance services (no.)
2015,47,CABEE_24,Financial and insurance services (no.)
2016,51,CABEE_24,Financial and insurance services (no.)
2017,58,CABEE_24,Financial and insurance services (no.)
2013,94,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2014,104,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2015,104,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2016,107,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2017,106,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2013,146,CABEE_31,Professional Scientific & Technical Services (no.)
2014,143,CABEE_31,Professional Scientific & Technical Services (no.)
2015,151,CABEE_31,Professional Scientific & Technical Services (no.)
2016,150,CABEE_31,Professional Scientific & Technical Services (no.)
2017,179,CABEE_31,Professional Scientific & Technical Services (no.)
2013,22,CABEE_18,Administrative and support services (no.)
2014,20,CABEE_18,Administrative and support services (no.)
2015,26,CABEE_18,Administrative and support services (no.)
2016,27,CABEE_18,Administrative and support services (no.)
2017,27,CABEE_18,Administrative and support services (no.)
2013,3,CABEE_32,Public administration and safety (no.)
2014,5,CABEE_32,Public administration and safety (no.)
2015,5,CABEE_32,Public administration and safety (no.)
2016,3,CABEE_32,Public administration and safety (no.)
2017,6,CABEE_32,Public administration and safety (no.)
2013,25,CABEE_22,Education and training (no.)
2014,20,CABEE_22,Education and training (no.)
2015,24,CABEE_22,Education and training (no.)
2016,23,CABEE_22,Education and training (no.)
2017,27,CABEE_22,Education and training (no.)
2013,60,CABEE_25,Health care and social assistance (no.)
2014,62,CABEE_25,Health care and social assistance (no.)
2015,61,CABEE_25,Health care and social assistance (no.)
2016,58,CABEE_25,Health care and social assistance (no.)
2017,59,CABEE_25,Health care and social assistance (no.)
2013,33,CABEE_20,Arts and recreation services (no.)
2014,33,CABEE_20,Arts and recreation services (no.)
2015,34,CABEE_20,Arts and recreation services (no.)
2016,37,CABEE_20,Arts and recreation services (no.)
2017,47,CABEE_20,Arts and recreation services (no.)
2013,39,CABEE_30,Other services (no.)
2014,40,CABEE_30,Other services (no.)
2015,40,CABEE_30,Other services (no.)
2016,39,CABEE_30,Other services (no.)
2017,41,CABEE_30,Other services (no.)
2013,11,CABEE_29,Currently unknown (no.)
2014,15,CABEE_29,Currently unknown (no.)
2015,13,CABEE_29,Currently unknown (no.)
2016,12,CABEE_29,Currently unknown (no.)
2017,10,CABEE_29,Currently unknown (no.)
2013,807,CABEE_35,Number of Businesses by Industry - Total (no.)
2014,835,CABEE_35,Number of Businesses by Industry - Total (no.)
2015,868,CABEE_35,Number of Businesses by Industry - Total (no.)
2016,885,CABEE_35,Number of Businesses by Industry - Total (no.)
2017,939,CABEE_35,Number of Businesses by Industry - Total (no.)
2012,11,BUILDING_2,Private sector houses (no.)
2013,4,BUILDING_2,Private sector houses (no.)
2014,8,BUILDING_2,Private sector houses (no.)
2015,14,BUILDING_2,Private sector houses (no.)
2016,10,BUILDING_2,Private sector houses (no.)
2017,9,BUILDING_2,Private sector houses (no.)
2012,145,BUILDING_3,Private sector dwellings excluding houses (no.)
2013,448,BUILDING_3,Private sector dwellings excluding houses (no.)
2014,219,BUILDING_3,Private sector dwellings excluding houses (no.)
2015,659,BUILDING_3,Private sector dwellings excluding houses (no.)
2016,268,BUILDING_3,Private sector dwellings excluding houses (no.)
2017,504,BUILDING_3,Private sector dwellings excluding houses (no.)
2012,156,BUILDING_12,Total private sector dwelling units (no.)
2013,452,BUILDING_12,Total private sector dwelling units (no.)
2014,227,BUILDING_12,Total private sector dwelling units (no.)
2015,673,BUILDING_12,Total private sector dwelling units (no.)
2016,278,BUILDING_12,Total private sector dwelling units (no.)
2017,513,BUILDING_12,Total private sector dwelling units (no.)
2012,156,BUILDING_4,Total dwelling units (no.)
2013,452,BUILDING_4,Total dwelling units (no.)
2014,227,BUILDING_4,Total dwelling units (no.)
2015,673,BUILDING_4,Total dwelling units (no.)
2016,278,BUILDING_4,Total dwelling units (no.)
2017,513,BUILDING_4,Total dwelling units (no.)
2012,8,BUILDING_5,Value of private sector houses ($m)
2013,7,BUILDING_5,Value of private sector houses ($m)
2014,8,BUILDING_5,Value of private sector houses ($m)
2015,7,BUILDING_5,Value of private sector houses ($m)
2016,8,BUILDING_5,Value of private sector houses ($m)
2017,9,BUILDING_5,Value of private sector houses ($m)
2012,18,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2013,121,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2014,58,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2015,158,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2016,68,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2017,126,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2012,27,BUILDING_7,Total value of private sector dwelling units ($m)
2013,128,BUILDING_7,Total value of private sector dwelling units ($m)
2014,66,BUILDING_7,Total value of private sector dwelling units ($m)
2015,165,BUILDING_7,Total value of private sector dwelling units ($m)
2016,76,BUILDING_7,Total value of private sector dwelling units ($m)
2017,135,BUILDING_7,Total value of private sector dwelling units ($m)
2012,27,BUILDING_8,Value of residential building ($m)
2013,130,BUILDING_8,Value of residential building ($m)
2014,67,BUILDING_8,Value of residential building ($m)
2015,165,BUILDING_8,Value of residential building ($m)
2016,76,BUILDING_8,Value of residential building ($m)
2017,139,BUILDING_8,Value of residential building ($m)
2012,1,BUILDING_9,Value of non-residential building ($m)
2013,3,BUILDING_9,Value of non-residential building ($m)
2014,2,BUILDING_9,Value of non-residential building ($m)
2015,20,BUILDING_9,Value of non-residential building ($m)
2016,2,BUILDING_9,Value of non-residential building ($m)
2017,2,BUILDING_9,Value of non-residential building ($m)
2012,27,BUILDING_10,Value of total building ($m)
2013,134,BUILDING_10,Value of total building ($m)
2014,68,BUILDING_10,Value of total building ($m)
2015,186,BUILDING_10,Value of total building ($m)
2016,78,BUILDING_10,Value of total building ($m)
2017,142,BUILDING_10,Value of total building ($m)
2014,105,HOUSES_2,Houses - number of transfers (no.)
2015,65,HOUSES_2,Houses - number of transfers (no.)
2016,90,HOUSES_2,Houses - number of transfers (no.)
2014,775000,HOUSES_3,Houses - median sale price ($)
2015,820000,HOUSES_3,Houses - median sale price ($)
2016,953500,HOUSES_3,Houses - median sale price ($)
2014,170,HOUSES_4,Attached Dwellings - number of transfers (no.)
2015,264,HOUSES_4,Attached Dwellings - number of transfers (no.)
2016,162,HOUSES_4,Attached Dwellings - number of transfers (no.)
2014,520775,HOUSES_5,Attached Dwellings - median sale price ($)
2015,527500,HOUSES_5,Attached Dwellings - median sale price ($)
2016,540000,HOUSES_5,Attached Dwellings - median sale price ($)
2011,4225,MVC_14,Passenger vehicles (no.)
2012,4386,MVC_14,Passenger vehicles (no.)
2013,4482,MVC_14,Passenger vehicles (no.)
2014,4527,MVC_14,Passenger vehicles (no.)
2015,4764,MVC_14,Passenger vehicles (no.)
2016,5013,MVC_14,Passenger vehicles (no.)
2011,8,MVC_15,Campervans (no.)
2012,10,MVC_15,Campervans (no.)
2013,12,MVC_15,Campervans (no.)
2014,13,MVC_15,Campervans (no.)
2015,7,MVC_15,Campervans (no.)
2016,12,MVC_15,Campervans (no.)
2011,437,MVC_16,Light commercial vehicles (no.)
2012,429,MVC_16,Light commercial vehicles (no.)
2013,439,MVC_16,Light commercial vehicles (no.)
2014,427,MVC_16,Light commercial vehicles (no.)
2015,466,MVC_16,Light commercial vehicles (no.)
2016,495,MVC_16,Light commercial vehicles (no.)
2011,35,MVC_17,Light rigid trucks (no.)
2012,33,MVC_17,Light rigid trucks (no.)
2013,40,MVC_17,Light rigid trucks (no.)
2014,32,MVC_17,Light rigid trucks (no.)
2015,43,MVC_17,Light rigid trucks (no.)
2016,36,MVC_17,Light rigid trucks (no.)
2011,43,MVC_18,Heavy rigid trucks (no.)
2012,34,MVC_18,Heavy rigid trucks (no.)
2013,37,MVC_18,Heavy rigid trucks (no.)
2014,33,MVC_18,Heavy rigid trucks (no.)
2015,40,MVC_18,Heavy rigid trucks (no.)
2016,38,MVC_18,Heavy rigid trucks (no.)
2011,22,MVC_19,Articulated trucks (no.)
2012,30,MVC_19,Articulated trucks (no.)
2013,27,MVC_19,Articulated trucks (no.)
2014,13,MVC_19,Articulated trucks (no.)
2013,3,MVC_20,Non-freight carrying trucks (no.)
2011,6,MVC_21,Buses (no.)
2012,8,MVC_21,Buses (no.)
2013,6,MVC_21,Buses (no.)
2014,6,MVC_21,Buses (no.)
2015,7,MVC_21,Buses (no.)
2016,6,MVC_21,Buses (no.)
2011,197,MVC_22,Motorcycles (no.)
2012,219,MVC_22,Motorcycles (no.)
2013,223,MVC_22,Motorcycles (no.)
2014,211,MVC_22,Motorcycles (no.)
2015,242,MVC_22,Motorcycles (no.)
2016,259,MVC_22,Motorcycles (no.)
2011,4973,MVC_38,Total Registered Motor Vehicles (no.)
2012,5149,MVC_38,Total Registered Motor Vehicles (no.)
2013,5269,MVC_38,Total Registered Motor Vehicles (no.)
2014,5262,MVC_38,Total Registered Motor Vehicles (no.)
2015,5569,MVC_38,Total Registered Motor Vehicles (no.)
2016,5859,MVC_38,Total Registered Motor Vehicles (no.)
2011,4428,MVC_29,Petrol (no.)
2012,4572,MVC_29,Petrol (no.)
2013,4613,MVC_29,Petrol (no.)
2014,4636,MVC_29,Petrol (no.)
2015,4870,MVC_29,Petrol (no.)
2016,5097,MVC_29,Petrol (no.)
2011,356,MVC_30,Diesel (no.)
2012,398,MVC_30,Diesel (no.)
2013,490,MVC_30,Diesel (no.)
2014,479,MVC_30,Diesel (no.)
2015,551,MVC_30,Diesel (no.)
2016,624,MVC_30,Diesel (no.)
2011,190,MVC_31,LPG/Dual/Other (no.)
2012,181,MVC_31,LPG/Dual/Other (no.)
2013,192,MVC_31,LPG/Dual/Other (no.)
2014,161,MVC_31,LPG/Dual/Other (no.)
2015,163,MVC_31,LPG/Dual/Other (no.)
2016,153,MVC_31,LPG/Dual/Other (no.)
2013,3,MVC_33,Electric (no.)
2015,3,MVC_33,Electric (no.)
2016,3,MVC_33,Electric (no.)
2013,1182,MVC_35,Less than 5 years (no.)
2014,1209,MVC_35,Less than 5 years (no.)
2015,1224,MVC_35,Less than 5 years (no.)
2016,1320,MVC_35,Less than 5 years (no.)
2013,1513,MVC_36,5 to 10 years (no.)
2014,1501,MVC_36,5 to 10 years (no.)
2015,1622,MVC_36,5 to 10 years (no.)
2016,1648,MVC_36,5 to 10 years (no.)
2013,2569,MVC_37,Over 10 years (no.)
2014,2560,MVC_37,Over 10 years (no.)
2015,2719,MVC_37,Over 10 years (no.)
2016,2896,MVC_37,Over 10 years (no.)
2011,0.1,EMP_IND_2,"Agriculture, Forestry and Fishing (%)"
2016,0.2,EMP_IND_2,"Agriculture, Forestry and Fishing (%)"
2011,0.3,EMP_IND_3,Mining (%)
2016,0.2,EMP_IND_3,Mining (%)
2011,5,EMP_IND_4,Manufacturing  (%)
2016,3.4,EMP_IND_4,Manufacturing  (%)
2011,1,EMP_IND_5,"Electricity, Gas, Water & Waste Services (%)"
2016,0.9,EMP_IND_5,"Electricity, Gas, Water & Waste Services (%)"
2011,3.5,EMP_IND_6,Construction (%)
2016,4.4,EMP_IND_6,Construction (%)
2011,3.5,EMP_IND_7,Wholesale trade (%)
2016,2.2,EMP_IND_7,Wholesale trade (%)
2011,7.1,EMP_IND_8,Retail trade (%)
2016,8,EMP_IND_8,Retail trade (%)
2011,7.5,EMP_IND_9,Accommodation and food services (%)
2016,9.2,EMP_IND_9,Accommodation and food services (%)
2011,2.8,EMP_IND_10,"Transport, Postal and Warehousing (%)"
2016,2.7,EMP_IND_10,"Transport, Postal and Warehousing (%)"
2011,4.2,EMP_IND_11,Information media and telecommunications (%)
2016,4,EMP_IND_11,Information media and telecommunications (%)
2011,5.2,EMP_IND_12,Financial and insurance services (%)
2016,4.4,EMP_IND_12,Financial and insurance services (%)
2011,1.2,EMP_IND_13,"Rental, Hiring, & Real Estate Services (%)"
2016,1.3,EMP_IND_13,"Rental, Hiring, & Real Estate Services (%)"
2011,14.3,EMP_IND_14,Professional Scientific & Technical Services (%)
2016,14.7,EMP_IND_14,Professional Scientific & Technical Services (%)
2011,3,EMP_IND_15,Administrative and support services (%)
2016,3.4,EMP_IND_15,Administrative and support services (%)
2011,6.8,EMP_IND_16,Public administration and safety (%)
2016,6.7,EMP_IND_16,Public administration and safety (%)
2011,12.6,EMP_IND_17,Education and training (%)
2016,12.8,EMP_IND_17,Education and training (%)
2011,12.3,EMP_IND_18,Health care and social assistance (%)
2016,11.2,EMP_IND_18,Health care and social assistance (%)
2011,3.7,EMP_IND_19,Arts and recreation services (%)
2016,3.6,EMP_IND_19,Arts and recreation services (%)
2011,3.6,EMP_IND_20,Other services (%)
2016,3.4,EMP_IND_20,Other services (%)
2011,4942,EMP_IND_21,Total persons employed (no.)
2016,6655,EMP_IND_21,Total persons employed (no.)
2011,4990,INCOME_4,Employee income earners (no.)
2012,5168,INCOME_4,Employee income earners (no.)
2013,5400,INCOME_4,Employee income earners (no.)
2014,6074,INCOME_4,Employee income earners (no.)
2015,6631,INCOME_4,Employee income earners (no.)
2011,32,INCOME_20,Employee income earners - median age (years)
2012,33,INCOME_20,Employee income earners - median age (years)
2013,33,INCOME_20,Employee income earners - median age (years)
2014,33,INCOME_20,Employee income earners - median age (years)
2015,33,INCOME_20,Employee income earners - median age (years)
2011,259704925,INCOME_3,Total employee income ($)
2012,278896783,INCOME_3,Total employee income ($)
2013,301288975,INCOME_3,Total employee income ($)
2014,338319231,INCOME_3,Total employee income ($)
2015,386733392,INCOME_3,Total employee income ($)
2011,45307,INCOME_2,Median employee income ($)
2012,46767,INCOME_2,Median employee income ($)
2013,48694,INCOME_2,Median employee income ($)
2014,47009,INCOME_2,Median employee income ($)
2015,50340,INCOME_2,Median employee income ($)
2011,52045,INCOME_21,Mean employee income ($)
2012,53966,INCOME_21,Mean employee income ($)
2013,55794,INCOME_21,Mean employee income ($)
2014,55700,INCOME_21,Mean employee income ($)
2015,58322,INCOME_21,Mean employee income ($)
2011,84.8,INCOME_22,Employee income as main source of income (%)
2012,83.5,INCOME_22,Employee income as main source of income (%)
2013,83,INCOME_22,Employee income as main source of income (%)
2014,83.9,INCOME_22,Employee income as main source of income (%)
2015,83.8,INCOME_22,Employee income as main source of income (%)
2011,756,INCOME_7,Own unincorporated business income earners (no.)
2012,822,INCOME_7,Own unincorporated business income earners (no.)
2013,873,INCOME_7,Own unincorporated business income earners (no.)
2014,957,INCOME_7,Own unincorporated business income earners (no.)
2015,1018,INCOME_7,Own unincorporated business income earners (no.)
2011,38,INCOME_23,Own unincorporated business income earners - median age (years)
2012,38,INCOME_23,Own unincorporated business income earners - median age (years)
2013,38,INCOME_23,Own unincorporated business income earners - median age (years)
2014,37,INCOME_23,Own unincorporated business income earners - median age (years)
2015,36,INCOME_23,Own unincorporated business income earners - median age (years)
2011,11897663,INCOME_6,Total own unincorporated business income ($)
2012,15386575,INCOME_6,Total own unincorporated business income ($)
2013,17045992,INCOME_6,Total own unincorporated business income ($)
2014,19062745,INCOME_6,Total own unincorporated business income ($)
2015,19161737,INCOME_6,Total own unincorporated business income ($)
2011,4630,INCOME_5,Median own unincorporated business income ($)
2012,5980,INCOME_5,Median own unincorporated business income ($)
2013,7176,INCOME_5,Median own unincorporated business income ($)
2014,7130,INCOME_5,Median own unincorporated business income ($)
2015,7940,INCOME_5,Median own unincorporated business income ($)
2011,15738,INCOME_24,Mean own unincorporated business income ($)
2012,18718,INCOME_24,Mean own unincorporated business income ($)
2013,19526,INCOME_24,Mean own unincorporated business income ($)
2014,19919,INCOME_24,Mean own unincorporated business income ($)
2015,18823,INCOME_24,Mean own unincorporated business income ($)
2011,5.7,INCOME_25,Own unincorporated business income as main source of income (%)
2012,6.6,INCOME_25,Own unincorporated business income as main source of income (%)
2013,7,INCOME_25,Own unincorporated business income as main source of income (%)
2014,6.6,INCOME_25,Own unincorporated business income as main source of income (%)
2015,6.7,INCOME_25,Own unincorporated business income as main source of income (%)
2011,3736,INCOME_10,Investment income earners (no.)
2012,3887,INCOME_10,Investment income earners (no.)
2013,4100,INCOME_10,Investment income earners (no.)
2014,4543,INCOME_10,Investment income earners (no.)
2015,4920,INCOME_10,Investment income earners (no.)
2011,35,INCOME_26,Investment income earners - median age (years)
2012,36,INCOME_26,Investment income earners - median age (years)
2013,36,INCOME_26,Investment income earners - median age (years)
2014,35,INCOME_26,Investment income earners - median age (years)
2015,35,INCOME_26,Investment income earners - median age (years)
2011,20323065,INCOME_9,Total investment income ($)
2012,20248128,INCOME_9,Total investment income ($)
2013,22328968,INCOME_9,Total investment income ($)
2014,23442704,INCOME_9,Total investment income ($)
2015,29590455,INCOME_9,Total investment income ($)
2011,384,INCOME_8,Median investment income ($)
2012,392,INCOME_8,Median investment income ($)
2013,344,INCOME_8,Median investment income ($)
2014,298,INCOME_8,Median investment income ($)
2015,292,INCOME_8,Median investment income ($)
2011,5440,INCOME_27,Mean investment income ($)
2012,5209,INCOME_27,Mean investment income ($)
2013,5446,INCOME_27,Mean investment income ($)
2014,5160,INCOME_27,Mean investment income ($)
2015,6014,INCOME_27,Mean investment income ($)
2011,8.6,INCOME_28,Investment income as main source of income (%)
2012,9,INCOME_28,Investment income as main source of income (%)
2013,8.8,INCOME_28,Investment income as main source of income (%)
2014,8.4,INCOME_28,Investment income as main source of income (%)
2015,8.5,INCOME_28,Investment income as main source of income (%)
2011,67,INCOME_13,Superannuation and annuity income earners (no.)
2012,72,INCOME_13,Superannuation and annuity income earners (no.)
2013,96,INCOME_13,Superannuation and annuity income earners (no.)
2014,89,INCOME_13,Superannuation and annuity income earners (no.)
2015,101,INCOME_13,Superannuation and annuity income earners (no.)
2011,57,INCOME_29,Superannuation and annuity income earners - median age (years)
2012,58,INCOME_29,Superannuation and annuity income earners - median age (years)
2013,59,INCOME_29,Superannuation and annuity income earners - median age (years)
2014,59,INCOME_29,Superannuation and annuity income earners - median age (years)
2015,59,INCOME_29,Superannuation and annuity income earners - median age (years)
2011,1327050,INCOME_12,Total superannuation and annuity income ($)
2012,1459657,INCOME_12,Total superannuation and annuity income ($)
2013,2612105,INCOME_12,Total superannuation and annuity income ($)
2014,2173667,INCOME_12,Total superannuation and annuity income ($)
2015,3359016,INCOME_12,Total superannuation and annuity income ($)
2011,14072,INCOME_11,Median superannuation and annuity income ($)
2012,17095,INCOME_11,Median superannuation and annuity income ($)
2013,15003,INCOME_11,Median superannuation and annuity income ($)
2014,16555,INCOME_11,Median superannuation and annuity income ($)
2015,20436,INCOME_11,Median superannuation and annuity income ($)
2011,19807,INCOME_30,Mean superannuation and annuity income ($)
2012,20273,INCOME_30,Mean superannuation and annuity income ($)
2013,27209,INCOME_30,Mean superannuation and annuity income ($)
2014,24423,INCOME_30,Mean superannuation and annuity income ($)
2015,33258,INCOME_30,Mean superannuation and annuity income ($)
2011,0.5,INCOME_31,Superannuation and annuity income as main source of income (%)
2012,0.5,INCOME_31,Superannuation and annuity income as main source of income (%)
2013,0.7,INCOME_31,Superannuation and annuity income as main source of income (%)
2014,0.7,INCOME_31,Superannuation and annuity income as main source of income (%)
2015,0.7,INCOME_31,Superannuation and annuity income as main source of income (%)
2011,615,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2012,614,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2013,608,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2014,636,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2015,581,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2011,40,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2012,42,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2013,43,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2014,42,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2015,42,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2011,783233,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2012,609261,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2013,1325951,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2014,1556288,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2015,1063951,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2011,61,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2012,70,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2013,82,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2014,99,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2015,122,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2011,1274,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2012,992,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2013,2181,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2014,2447,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2015,1831,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2011,0.4,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2012,0.4,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2013,0.3,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2014,0.3,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2015,0.3,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2011,5137,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2012,5344,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2013,5595,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2014,6171,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2015,6603,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2011,34,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2012,34,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2013,34,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2014,34,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2015,34,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2011,283144195,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2012,303160219,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2013,329912973,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2014,363386013,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2015,405078275,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2011,46237,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2012,47373,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2013,49722,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2014,49252,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2015,51433,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2011,55119,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2012,56729,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2013,58966,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2014,58886,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2015,61348,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2011,4.55,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2012,4.57,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2013,4.61,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2014,4.58,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2015,4.4,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2011,1.77,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2012,1.78,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2013,1.78,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2014,1.8,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2015,1.76,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2011,0.39,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2012,0.39,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2013,0.39,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2014,0.39,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2015,0.4,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2011,0.2,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2012,0.2,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2013,0.2,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2014,0.21,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2015,0.2,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
