Time,Value,MEASURE,Description
2014,42,CABEE_15,Total number of business exits (no.)
2015,34,CABEE_15,Total number of business exits (no.)
2016,44,CABEE_15,Total number of business exits (no.)
2017,39,CABEE_15,Total number of business exits (no.)
2013,20,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2014,21,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2015,25,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2016,25,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2017,21,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2013,6,CABEE_27,Manufacturing (no.)
2014,5,CABEE_27,Manufacturing (no.)
2015,4,CABEE_27,Manufacturing (no.)
2016,5,CABEE_27,Manufacturing (no.)
2017,9,CABEE_27,Manufacturing (no.)
2013,69,CABEE_21,Construction (no.)
2014,72,CABEE_21,Construction (no.)
2015,70,CABEE_21,Construction (no.)
2016,65,CABEE_21,Construction (no.)
2017,71,CABEE_21,Construction (no.)
2013,6,CABEE_37,Wholesale trade (no.)
2014,7,CABEE_37,Wholesale trade (no.)
2015,7,CABEE_37,Wholesale trade (no.)
2016,9,CABEE_37,Wholesale trade (no.)
2017,9,CABEE_37,Wholesale trade (no.)
2013,29,CABEE_34,Retail trade (no.)
2014,24,CABEE_34,Retail trade (no.)
2015,20,CABEE_34,Retail trade (no.)
2016,16,CABEE_34,Retail trade (no.)
2017,19,CABEE_34,Retail trade (no.)
2013,8,CABEE_17,Accommodation and food services (no.)
2014,9,CABEE_17,Accommodation and food services (no.)
2015,11,CABEE_17,Accommodation and food services (no.)
2016,11,CABEE_17,Accommodation and food services (no.)
2017,19,CABEE_17,Accommodation and food services (no.)
2013,5,CABEE_36,"Transport, Postal and Warehousing (no.)"
2014,6,CABEE_36,"Transport, Postal and Warehousing (no.)"
2015,4,CABEE_36,"Transport, Postal and Warehousing (no.)"
2016,6,CABEE_36,"Transport, Postal and Warehousing (no.)"
2017,5,CABEE_36,"Transport, Postal and Warehousing (no.)"
2013,8,CABEE_26,Information media and telecommunications (no.)
2014,10,CABEE_26,Information media and telecommunications (no.)
2015,8,CABEE_26,Information media and telecommunications (no.)
2016,6,CABEE_26,Information media and telecommunications (no.)
2017,5,CABEE_26,Information media and telecommunications (no.)
2013,39,CABEE_24,Financial and insurance services (no.)
2014,34,CABEE_24,Financial and insurance services (no.)
2015,33,CABEE_24,Financial and insurance services (no.)
2016,33,CABEE_24,Financial and insurance services (no.)
2017,38,CABEE_24,Financial and insurance services (no.)
2013,29,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2014,32,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2015,34,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2016,26,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2017,27,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2013,69,CABEE_31,Professional Scientific & Technical Services (no.)
2014,63,CABEE_31,Professional Scientific & Technical Services (no.)
2015,68,CABEE_31,Professional Scientific & Technical Services (no.)
2016,71,CABEE_31,Professional Scientific & Technical Services (no.)
2017,72,CABEE_31,Professional Scientific & Technical Services (no.)
2013,7,CABEE_18,Administrative and support services (no.)
2014,7,CABEE_18,Administrative and support services (no.)
2015,15,CABEE_18,Administrative and support services (no.)
2016,16,CABEE_18,Administrative and support services (no.)
2017,15,CABEE_18,Administrative and support services (no.)
2014,3,CABEE_32,Public administration and safety (no.)
2013,14,CABEE_22,Education and training (no.)
2014,14,CABEE_22,Education and training (no.)
2015,13,CABEE_22,Education and training (no.)
2016,10,CABEE_22,Education and training (no.)
2017,12,CABEE_22,Education and training (no.)
2013,10,CABEE_25,Health care and social assistance (no.)
2014,11,CABEE_25,Health care and social assistance (no.)
2015,12,CABEE_25,Health care and social assistance (no.)
2016,11,CABEE_25,Health care and social assistance (no.)
2017,9,CABEE_25,Health care and social assistance (no.)
2013,7,CABEE_20,Arts and recreation services (no.)
2014,10,CABEE_20,Arts and recreation services (no.)
2015,7,CABEE_20,Arts and recreation services (no.)
2016,9,CABEE_20,Arts and recreation services (no.)
2017,5,CABEE_20,Arts and recreation services (no.)
2013,3,CABEE_30,Other services (no.)
2014,3,CABEE_30,Other services (no.)
2015,3,CABEE_30,Other services (no.)
2016,4,CABEE_30,Other services (no.)
2017,5,CABEE_30,Other services (no.)
2013,4,CABEE_29,Currently unknown (no.)
2014,3,CABEE_29,Currently unknown (no.)
2015,6,CABEE_29,Currently unknown (no.)
2016,4,CABEE_29,Currently unknown (no.)
2017,4,CABEE_29,Currently unknown (no.)
2013,341,CABEE_35,Number of Businesses by Industry - Total (no.)
2014,341,CABEE_35,Number of Businesses by Industry - Total (no.)
2015,351,CABEE_35,Number of Businesses by Industry - Total (no.)
2016,331,CABEE_35,Number of Businesses by Industry - Total (no.)
2017,340,CABEE_35,Number of Businesses by Industry - Total (no.)
2012,9,BUILDING_2,Private sector houses (no.)
2013,9,BUILDING_2,Private sector houses (no.)
2014,10,BUILDING_2,Private sector houses (no.)
2015,6,BUILDING_2,Private sector houses (no.)
2016,3,BUILDING_2,Private sector houses (no.)
2017,5,BUILDING_2,Private sector houses (no.)
2012,9,BUILDING_12,Total private sector dwelling units (no.)
2013,9,BUILDING_12,Total private sector dwelling units (no.)
2014,10,BUILDING_12,Total private sector dwelling units (no.)
2015,6,BUILDING_12,Total private sector dwelling units (no.)
2016,3,BUILDING_12,Total private sector dwelling units (no.)
2017,5,BUILDING_12,Total private sector dwelling units (no.)
2012,9,BUILDING_4,Total dwelling units (no.)
2013,9,BUILDING_4,Total dwelling units (no.)
2014,10,BUILDING_4,Total dwelling units (no.)
2015,6,BUILDING_4,Total dwelling units (no.)
2016,3,BUILDING_4,Total dwelling units (no.)
2017,5,BUILDING_4,Total dwelling units (no.)
2012,7,BUILDING_5,Value of private sector houses ($m)
2013,8,BUILDING_5,Value of private sector houses ($m)
2014,5,BUILDING_5,Value of private sector houses ($m)
2015,8,BUILDING_5,Value of private sector houses ($m)
2016,5,BUILDING_5,Value of private sector houses ($m)
2017,4,BUILDING_5,Value of private sector houses ($m)
2012,7,BUILDING_7,Total value of private sector dwelling units ($m)
2013,8,BUILDING_7,Total value of private sector dwelling units ($m)
2014,5,BUILDING_7,Total value of private sector dwelling units ($m)
2015,8,BUILDING_7,Total value of private sector dwelling units ($m)
2016,5,BUILDING_7,Total value of private sector dwelling units ($m)
2017,4,BUILDING_7,Total value of private sector dwelling units ($m)
2012,7,BUILDING_8,Value of residential building ($m)
2013,8,BUILDING_8,Value of residential building ($m)
2014,6,BUILDING_8,Value of residential building ($m)
2015,8,BUILDING_8,Value of residential building ($m)
2016,5,BUILDING_8,Value of residential building ($m)
2017,4,BUILDING_8,Value of residential building ($m)
2012,0,BUILDING_9,Value of non-residential building ($m)
2013,0,BUILDING_9,Value of non-residential building ($m)
2014,0,BUILDING_9,Value of non-residential building ($m)
2017,1,BUILDING_9,Value of non-residential building ($m)
2012,7,BUILDING_10,Value of total building ($m)
2013,9,BUILDING_10,Value of total building ($m)
2014,6,BUILDING_10,Value of total building ($m)
2015,8,BUILDING_10,Value of total building ($m)
2016,5,BUILDING_10,Value of total building ($m)
2017,5,BUILDING_10,Value of total building ($m)
2014,60,HOUSES_2,Houses - number of transfers (no.)
2015,47,HOUSES_2,Houses - number of transfers (no.)
2016,38,HOUSES_2,Houses - number of transfers (no.)
2014,657500,HOUSES_3,Houses - median sale price ($)
2015,600000,HOUSES_3,Houses - median sale price ($)
2016,614000,HOUSES_3,Houses - median sale price ($)
2011,2353,MVC_14,Passenger vehicles (no.)
2012,2358,MVC_14,Passenger vehicles (no.)
2013,2424,MVC_14,Passenger vehicles (no.)
2014,2404,MVC_14,Passenger vehicles (no.)
2015,2389,MVC_14,Passenger vehicles (no.)
2016,2397,MVC_14,Passenger vehicles (no.)
2011,11,MVC_15,Campervans (no.)
2012,10,MVC_15,Campervans (no.)
2013,13,MVC_15,Campervans (no.)
2014,8,MVC_15,Campervans (no.)
2015,11,MVC_15,Campervans (no.)
2016,18,MVC_15,Campervans (no.)
2011,474,MVC_16,Light commercial vehicles (no.)
2012,464,MVC_16,Light commercial vehicles (no.)
2013,467,MVC_16,Light commercial vehicles (no.)
2014,466,MVC_16,Light commercial vehicles (no.)
2015,487,MVC_16,Light commercial vehicles (no.)
2016,506,MVC_16,Light commercial vehicles (no.)
2011,13,MVC_17,Light rigid trucks (no.)
2012,16,MVC_17,Light rigid trucks (no.)
2013,16,MVC_17,Light rigid trucks (no.)
2014,16,MVC_17,Light rigid trucks (no.)
2015,19,MVC_17,Light rigid trucks (no.)
2016,18,MVC_17,Light rigid trucks (no.)
2011,35,MVC_18,Heavy rigid trucks (no.)
2012,39,MVC_18,Heavy rigid trucks (no.)
2013,42,MVC_18,Heavy rigid trucks (no.)
2014,40,MVC_18,Heavy rigid trucks (no.)
2015,45,MVC_18,Heavy rigid trucks (no.)
2016,33,MVC_18,Heavy rigid trucks (no.)
2013,3,MVC_19,Articulated trucks (no.)
2014,3,MVC_19,Articulated trucks (no.)
2015,3,MVC_19,Articulated trucks (no.)
2013,3,MVC_20,Non-freight carrying trucks (no.)
2015,3,MVC_20,Non-freight carrying trucks (no.)
2011,6,MVC_21,Buses (no.)
2012,7,MVC_21,Buses (no.)
2013,12,MVC_21,Buses (no.)
2014,3,MVC_21,Buses (no.)
2015,3,MVC_21,Buses (no.)
2016,3,MVC_21,Buses (no.)
2011,161,MVC_22,Motorcycles (no.)
2012,166,MVC_22,Motorcycles (no.)
2013,164,MVC_22,Motorcycles (no.)
2014,167,MVC_22,Motorcycles (no.)
2015,167,MVC_22,Motorcycles (no.)
2016,189,MVC_22,Motorcycles (no.)
2011,3053,MVC_38,Total Registered Motor Vehicles (no.)
2012,3060,MVC_38,Total Registered Motor Vehicles (no.)
2013,3144,MVC_38,Total Registered Motor Vehicles (no.)
2014,3107,MVC_38,Total Registered Motor Vehicles (no.)
2015,3127,MVC_38,Total Registered Motor Vehicles (no.)
2016,3164,MVC_38,Total Registered Motor Vehicles (no.)
2011,2413,MVC_29,Petrol (no.)
2012,2367,MVC_29,Petrol (no.)
2013,2361,MVC_29,Petrol (no.)
2014,2314,MVC_29,Petrol (no.)
2015,2269,MVC_29,Petrol (no.)
2016,2257,MVC_29,Petrol (no.)
2011,464,MVC_30,Diesel (no.)
2012,536,MVC_30,Diesel (no.)
2013,632,MVC_30,Diesel (no.)
2014,690,MVC_30,Diesel (no.)
2015,746,MVC_30,Diesel (no.)
2016,785,MVC_30,Diesel (no.)
2011,180,MVC_31,LPG/Dual/Other (no.)
2012,160,MVC_31,LPG/Dual/Other (no.)
2013,151,MVC_31,LPG/Dual/Other (no.)
2014,138,MVC_31,LPG/Dual/Other (no.)
2015,129,MVC_31,LPG/Dual/Other (no.)
2016,127,MVC_31,LPG/Dual/Other (no.)
2016,3,MVC_33,Electric (no.)
2013,715,MVC_35,Less than 5 years (no.)
2014,731,MVC_35,Less than 5 years (no.)
2015,678,MVC_35,Less than 5 years (no.)
2016,678,MVC_35,Less than 5 years (no.)
2013,916,MVC_36,5 to 10 years (no.)
2014,883,MVC_36,5 to 10 years (no.)
2015,872,MVC_36,5 to 10 years (no.)
2016,942,MVC_36,5 to 10 years (no.)
2013,1495,MVC_37,Over 10 years (no.)
2014,1506,MVC_37,Over 10 years (no.)
2015,1563,MVC_37,Over 10 years (no.)
2016,1545,MVC_37,Over 10 years (no.)
2013,1,TOURIST_2,Establishments with 15 or more rooms (no.)
2014,1,TOURIST_2,Establishments with 15 or more rooms (no.)
2015,1,TOURIST_2,Establishments with 15 or more rooms (no.)
2016,1,TOURIST_2,Establishments with 15 or more rooms (no.)
2011,1.2,EMP_IND_2,"Agriculture, Forestry and Fishing (%)"
2016,1.8,EMP_IND_2,"Agriculture, Forestry and Fishing (%)"
2016,0.2,EMP_IND_3,Mining (%)
2011,8.1,EMP_IND_4,Manufacturing  (%)
2016,5.9,EMP_IND_4,Manufacturing  (%)
2011,1.1,EMP_IND_5,"Electricity, Gas, Water & Waste Services (%)"
2016,0.8,EMP_IND_5,"Electricity, Gas, Water & Waste Services (%)"
2011,9.8,EMP_IND_6,Construction (%)
2016,9.6,EMP_IND_6,Construction (%)
2011,2.7,EMP_IND_7,Wholesale trade (%)
2016,2.7,EMP_IND_7,Wholesale trade (%)
2011,8.5,EMP_IND_8,Retail trade (%)
2016,6.3,EMP_IND_8,Retail trade (%)
2011,4.7,EMP_IND_9,Accommodation and food services (%)
2016,5.1,EMP_IND_9,Accommodation and food services (%)
2011,6.3,EMP_IND_10,"Transport, Postal and Warehousing (%)"
2016,6,EMP_IND_10,"Transport, Postal and Warehousing (%)"
2011,2,EMP_IND_11,Information media and telecommunications (%)
2016,2.1,EMP_IND_11,Information media and telecommunications (%)
2011,3,EMP_IND_12,Financial and insurance services (%)
2016,3.3,EMP_IND_12,Financial and insurance services (%)
2011,2.5,EMP_IND_13,"Rental, Hiring, & Real Estate Services (%)"
2016,1.5,EMP_IND_13,"Rental, Hiring, & Real Estate Services (%)"
2011,10.7,EMP_IND_14,Professional Scientific & Technical Services (%)
2016,9.7,EMP_IND_14,Professional Scientific & Technical Services (%)
2011,3.4,EMP_IND_15,Administrative and support services (%)
2016,3.8,EMP_IND_15,Administrative and support services (%)
2011,7.1,EMP_IND_16,Public administration and safety (%)
2016,7.1,EMP_IND_16,Public administration and safety (%)
2011,12.7,EMP_IND_17,Education and training (%)
2016,13,EMP_IND_17,Education and training (%)
2011,9.9,EMP_IND_18,Health care and social assistance (%)
2016,10.8,EMP_IND_18,Health care and social assistance (%)
2011,1.9,EMP_IND_19,Arts and recreation services (%)
2016,2.5,EMP_IND_19,Arts and recreation services (%)
2011,2.2,EMP_IND_20,Other services (%)
2016,2.5,EMP_IND_20,Other services (%)
2011,1611,EMP_IND_21,Total persons employed (no.)
2016,1583,EMP_IND_21,Total persons employed (no.)
2011,1614,INCOME_4,Employee income earners (no.)
2012,1611,INCOME_4,Employee income earners (no.)
2013,1606,INCOME_4,Employee income earners (no.)
2014,1647,INCOME_4,Employee income earners (no.)
2015,1681,INCOME_4,Employee income earners (no.)
2011,45,INCOME_20,Employee income earners - median age (years)
2012,45,INCOME_20,Employee income earners - median age (years)
2013,45,INCOME_20,Employee income earners - median age (years)
2014,45,INCOME_20,Employee income earners - median age (years)
2015,45,INCOME_20,Employee income earners - median age (years)
2011,94295436,INCOME_3,Total employee income ($)
2012,101546264,INCOME_3,Total employee income ($)
2013,103639262,INCOME_3,Total employee income ($)
2014,114084784,INCOME_3,Total employee income ($)
2015,119809951,INCOME_3,Total employee income ($)
2011,44825,INCOME_2,Median employee income ($)
2012,47168,INCOME_2,Median employee income ($)
2013,46470,INCOME_2,Median employee income ($)
2014,48739,INCOME_2,Median employee income ($)
2015,52677,INCOME_2,Median employee income ($)
2011,58423,INCOME_21,Mean employee income ($)
2012,63033,INCOME_21,Mean employee income ($)
2013,64533,INCOME_21,Mean employee income ($)
2014,69268,INCOME_21,Mean employee income ($)
2015,71273,INCOME_21,Mean employee income ($)
2011,70.1,INCOME_22,Employee income as main source of income (%)
2012,68.9,INCOME_22,Employee income as main source of income (%)
2013,67.2,INCOME_22,Employee income as main source of income (%)
2014,66.5,INCOME_22,Employee income as main source of income (%)
2015,65.4,INCOME_22,Employee income as main source of income (%)
2011,322,INCOME_7,Own unincorporated business income earners (no.)
2012,338,INCOME_7,Own unincorporated business income earners (no.)
2013,353,INCOME_7,Own unincorporated business income earners (no.)
2014,342,INCOME_7,Own unincorporated business income earners (no.)
2015,354,INCOME_7,Own unincorporated business income earners (no.)
2011,50,INCOME_23,Own unincorporated business income earners - median age (years)
2012,49,INCOME_23,Own unincorporated business income earners - median age (years)
2013,50,INCOME_23,Own unincorporated business income earners - median age (years)
2014,50,INCOME_23,Own unincorporated business income earners - median age (years)
2015,49,INCOME_23,Own unincorporated business income earners - median age (years)
2011,8943886,INCOME_6,Total own unincorporated business income ($)
2012,9165468,INCOME_6,Total own unincorporated business income ($)
2013,8150452,INCOME_6,Total own unincorporated business income ($)
2014,10804493,INCOME_6,Total own unincorporated business income ($)
2015,11902445,INCOME_6,Total own unincorporated business income ($)
2011,8516,INCOME_5,Median own unincorporated business income ($)
2012,8997,INCOME_5,Median own unincorporated business income ($)
2013,6996,INCOME_5,Median own unincorporated business income ($)
2014,10359,INCOME_5,Median own unincorporated business income ($)
2015,12285,INCOME_5,Median own unincorporated business income ($)
2011,27776,INCOME_24,Mean own unincorporated business income ($)
2012,27117,INCOME_24,Mean own unincorporated business income ($)
2013,23089,INCOME_24,Mean own unincorporated business income ($)
2014,31592,INCOME_24,Mean own unincorporated business income ($)
2015,33623,INCOME_24,Mean own unincorporated business income ($)
2011,8.3,INCOME_25,Own unincorporated business income as main source of income (%)
2012,8.3,INCOME_25,Own unincorporated business income as main source of income (%)
2013,8.7,INCOME_25,Own unincorporated business income as main source of income (%)
2014,8.9,INCOME_25,Own unincorporated business income as main source of income (%)
2015,9.1,INCOME_25,Own unincorporated business income as main source of income (%)
2011,1539,INCOME_10,Investment income earners (no.)
2012,1575,INCOME_10,Investment income earners (no.)
2013,1593,INCOME_10,Investment income earners (no.)
2014,1611,INCOME_10,Investment income earners (no.)
2015,1629,INCOME_10,Investment income earners (no.)
2011,50,INCOME_26,Investment income earners - median age (years)
2012,51,INCOME_26,Investment income earners - median age (years)
2013,51,INCOME_26,Investment income earners - median age (years)
2014,51,INCOME_26,Investment income earners - median age (years)
2015,51,INCOME_26,Investment income earners - median age (years)
2011,27639805,INCOME_9,Total investment income ($)
2012,24180218,INCOME_9,Total investment income ($)
2013,25026930,INCOME_9,Total investment income ($)
2014,25587332,INCOME_9,Total investment income ($)
2015,30397215,INCOME_9,Total investment income ($)
2011,903,INCOME_8,Median investment income ($)
2012,847,INCOME_8,Median investment income ($)
2013,855,INCOME_8,Median investment income ($)
2014,793,INCOME_8,Median investment income ($)
2015,838,INCOME_8,Median investment income ($)
2011,17960,INCOME_27,Mean investment income ($)
2012,15353,INCOME_27,Mean investment income ($)
2013,15711,INCOME_27,Mean investment income ($)
2014,15883,INCOME_27,Mean investment income ($)
2015,18660,INCOME_27,Mean investment income ($)
2011,18.6,INCOME_28,Investment income as main source of income (%)
2012,19.5,INCOME_28,Investment income as main source of income (%)
2013,20.6,INCOME_28,Investment income as main source of income (%)
2014,21.4,INCOME_28,Investment income as main source of income (%)
2015,22.7,INCOME_28,Investment income as main source of income (%)
2011,104,INCOME_13,Superannuation and annuity income earners (no.)
2012,100,INCOME_13,Superannuation and annuity income earners (no.)
2013,94,INCOME_13,Superannuation and annuity income earners (no.)
2014,97,INCOME_13,Superannuation and annuity income earners (no.)
2015,96,INCOME_13,Superannuation and annuity income earners (no.)
2011,59,INCOME_29,Superannuation and annuity income earners - median age (years)
2012,60,INCOME_29,Superannuation and annuity income earners - median age (years)
2013,59,INCOME_29,Superannuation and annuity income earners - median age (years)
2014,60,INCOME_29,Superannuation and annuity income earners - median age (years)
2015,59,INCOME_29,Superannuation and annuity income earners - median age (years)
2011,2606148,INCOME_12,Total superannuation and annuity income ($)
2012,2309328,INCOME_12,Total superannuation and annuity income ($)
2013,2567370,INCOME_12,Total superannuation and annuity income ($)
2014,2472529,INCOME_12,Total superannuation and annuity income ($)
2015,2687308,INCOME_12,Total superannuation and annuity income ($)
2011,16554,INCOME_11,Median superannuation and annuity income ($)
2012,16893,INCOME_11,Median superannuation and annuity income ($)
2013,18941,INCOME_11,Median superannuation and annuity income ($)
2014,19028,INCOME_11,Median superannuation and annuity income ($)
2015,20549,INCOME_11,Median superannuation and annuity income ($)
2011,25059,INCOME_30,Mean superannuation and annuity income ($)
2012,23093,INCOME_30,Mean superannuation and annuity income ($)
2013,27312,INCOME_30,Mean superannuation and annuity income ($)
2014,25490,INCOME_30,Mean superannuation and annuity income ($)
2015,27993,INCOME_30,Mean superannuation and annuity income ($)
2011,2.3,INCOME_31,Superannuation and annuity income as main source of income (%)
2012,2.4,INCOME_31,Superannuation and annuity income as main source of income (%)
2013,2,INCOME_31,Superannuation and annuity income as main source of income (%)
2014,2.3,INCOME_31,Superannuation and annuity income as main source of income (%)
2015,2,INCOME_31,Superannuation and annuity income as main source of income (%)
2011,348,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2012,363,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2013,355,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2014,310,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2015,294,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2011,51,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2012,52,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2013,50,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2014,51,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2015,52,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2011,643833,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2012,579448,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2013,754113,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2014,3159618,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2015,1863023,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2011,116,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2012,114,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2013,123,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2014,111,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2015,253,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2011,1850,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2012,1596,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2013,2124,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2014,10192,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2015,6337,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2011,0.7,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2012,0.9,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2013,1.1,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2014,0.9,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2015,0.8,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2011,2012,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2012,2018,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2013,2012,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2014,2028,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2015,2029,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2011,48,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2012,49,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2013,49,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2014,49,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2015,49,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2011,131650537,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2012,134852360,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2013,137597894,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2014,150213663,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2015,156046285,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2011,43542,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2012,45444,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2013,47136,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2014,49249,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2015,52309,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2011,65433,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2012,66825,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2013,68389,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2014,74070,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2015,76908,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2011,6.05,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2012,5.54,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2013,5.66,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2014,5.7,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2015,5.55,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2011,2.03,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2012,2.03,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2013,2.04,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2014,2.07,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2015,2.03,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2011,0.33,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2012,0.37,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2013,0.36,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2014,0.36,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2015,0.37,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2011,0.12,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2012,0.16,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2013,0.15,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2014,0.16,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2015,0.17,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2011,0.558,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2012,0.533,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2013,0.529,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2014,0.539,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2015,0.538,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2011,16.5,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2012,12.6,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2013,12.1,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2014,14.5,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2015,14.3,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2011,30.3,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2012,27.2,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2013,26.3,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2014,28.6,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2015,28,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2011,41.1,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2012,38.7,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2013,38,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2014,39.9,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2015,39.1,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2011,24.6,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2012,24.2,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
