Time,Value,MEASURE,Description
2015,38,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2016,62,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2017,49,CABEE_13,Number of employing business exits: 1-4 employees (no.)
2014,3,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2015,5,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2016,9,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2017,3,CABEE_14,Number of employing business exits: 5-19 employees (no.)
2015,3,CABEE_40,Number of employing business exits: 20 or more employees (no.)
2014,210,CABEE_15,Total number of business exits (no.)
2015,219,CABEE_15,Total number of business exits (no.)
2016,225,CABEE_15,Total number of business exits (no.)
2017,197,CABEE_15,Total number of business exits (no.)
2013,33,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2014,31,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2015,22,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2016,22,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2017,17,CABEE_19,"Agriculture, Forestry and Fishing (no.)"
2013,4,CABEE_28,Mining (no.)
2014,3,CABEE_28,Mining (no.)
2015,3,CABEE_28,Mining (no.)
2016,5,CABEE_28,Mining (no.)
2017,5,CABEE_28,Mining (no.)
2013,62,CABEE_27,Manufacturing (no.)
2014,63,CABEE_27,Manufacturing (no.)
2015,67,CABEE_27,Manufacturing (no.)
2016,70,CABEE_27,Manufacturing (no.)
2017,69,CABEE_27,Manufacturing (no.)
2013,8,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2014,10,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2015,10,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2016,3,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2017,10,CABEE_23,"Electricity, Gas, Water & Waste Services (no.)"
2013,647,CABEE_21,Construction (no.)
2014,645,CABEE_21,Construction (no.)
2015,662,CABEE_21,Construction (no.)
2016,653,CABEE_21,Construction (no.)
2017,665,CABEE_21,Construction (no.)
2013,54,CABEE_37,Wholesale trade (no.)
2014,55,CABEE_37,Wholesale trade (no.)
2015,56,CABEE_37,Wholesale trade (no.)
2016,50,CABEE_37,Wholesale trade (no.)
2017,44,CABEE_37,Wholesale trade (no.)
2013,64,CABEE_34,Retail trade (no.)
2014,69,CABEE_34,Retail trade (no.)
2015,69,CABEE_34,Retail trade (no.)
2016,71,CABEE_34,Retail trade (no.)
2017,65,CABEE_34,Retail trade (no.)
2013,34,CABEE_17,Accommodation and food services (no.)
2014,30,CABEE_17,Accommodation and food services (no.)
2015,26,CABEE_17,Accommodation and food services (no.)
2016,30,CABEE_17,Accommodation and food services (no.)
2017,33,CABEE_17,Accommodation and food services (no.)
2013,105,CABEE_36,"Transport, Postal and Warehousing (no.)"
2014,110,CABEE_36,"Transport, Postal and Warehousing (no.)"
2015,99,CABEE_36,"Transport, Postal and Warehousing (no.)"
2016,87,CABEE_36,"Transport, Postal and Warehousing (no.)"
2017,106,CABEE_36,"Transport, Postal and Warehousing (no.)"
2013,13,CABEE_26,Information media and telecommunications (no.)
2014,11,CABEE_26,Information media and telecommunications (no.)
2015,18,CABEE_26,Information media and telecommunications (no.)
2016,21,CABEE_26,Information media and telecommunications (no.)
2017,19,CABEE_26,Information media and telecommunications (no.)
2013,90,CABEE_24,Financial and insurance services (no.)
2014,91,CABEE_24,Financial and insurance services (no.)
2015,91,CABEE_24,Financial and insurance services (no.)
2016,95,CABEE_24,Financial and insurance services (no.)
2017,101,CABEE_24,Financial and insurance services (no.)
2013,88,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2014,96,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2015,93,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2016,97,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2017,102,CABEE_33,"Rental, Hiring, & Real Estate Services (no.)"
2013,156,CABEE_31,Professional Scientific & Technical Services (no.)
2014,142,CABEE_31,Professional Scientific & Technical Services (no.)
2015,154,CABEE_31,Professional Scientific & Technical Services (no.)
2016,157,CABEE_31,Professional Scientific & Technical Services (no.)
2017,161,CABEE_31,Professional Scientific & Technical Services (no.)
2013,65,CABEE_18,Administrative and support services (no.)
2014,71,CABEE_18,Administrative and support services (no.)
2015,71,CABEE_18,Administrative and support services (no.)
2016,64,CABEE_18,Administrative and support services (no.)
2017,69,CABEE_18,Administrative and support services (no.)
2013,3,CABEE_32,Public administration and safety (no.)
2015,3,CABEE_32,Public administration and safety (no.)
2016,3,CABEE_32,Public administration and safety (no.)
2017,4,CABEE_32,Public administration and safety (no.)
2013,19,CABEE_22,Education and training (no.)
2014,21,CABEE_22,Education and training (no.)
2015,26,CABEE_22,Education and training (no.)
2016,33,CABEE_22,Education and training (no.)
2017,30,CABEE_22,Education and training (no.)
2013,53,CABEE_25,Health care and social assistance (no.)
2014,45,CABEE_25,Health care and social assistance (no.)
2015,52,CABEE_25,Health care and social assistance (no.)
2016,60,CABEE_25,Health care and social assistance (no.)
2017,59,CABEE_25,Health care and social assistance (no.)
2013,24,CABEE_20,Arts and recreation services (no.)
2014,24,CABEE_20,Arts and recreation services (no.)
2015,26,CABEE_20,Arts and recreation services (no.)
2016,21,CABEE_20,Arts and recreation services (no.)
2017,20,CABEE_20,Arts and recreation services (no.)
2013,75,CABEE_30,Other services (no.)
2014,81,CABEE_30,Other services (no.)
2015,86,CABEE_30,Other services (no.)
2016,87,CABEE_30,Other services (no.)
2017,87,CABEE_30,Other services (no.)
2013,25,CABEE_29,Currently unknown (no.)
2014,18,CABEE_29,Currently unknown (no.)
2015,13,CABEE_29,Currently unknown (no.)
2016,14,CABEE_29,Currently unknown (no.)
2017,13,CABEE_29,Currently unknown (no.)
2013,1622,CABEE_35,Number of Businesses by Industry - Total (no.)
2014,1624,CABEE_35,Number of Businesses by Industry - Total (no.)
2015,1635,CABEE_35,Number of Businesses by Industry - Total (no.)
2016,1637,CABEE_35,Number of Businesses by Industry - Total (no.)
2017,1677,CABEE_35,Number of Businesses by Industry - Total (no.)
2012,85,BUILDING_2,Private sector houses (no.)
2013,162,BUILDING_2,Private sector houses (no.)
2014,89,BUILDING_2,Private sector houses (no.)
2015,85,BUILDING_2,Private sector houses (no.)
2016,53,BUILDING_2,Private sector houses (no.)
2017,46,BUILDING_2,Private sector houses (no.)
2012,14,BUILDING_3,Private sector dwellings excluding houses (no.)
2013,113,BUILDING_3,Private sector dwellings excluding houses (no.)
2014,23,BUILDING_3,Private sector dwellings excluding houses (no.)
2015,2,BUILDING_3,Private sector dwellings excluding houses (no.)
2016,14,BUILDING_3,Private sector dwellings excluding houses (no.)
2017,64,BUILDING_3,Private sector dwellings excluding houses (no.)
2012,99,BUILDING_12,Total private sector dwelling units (no.)
2013,275,BUILDING_12,Total private sector dwelling units (no.)
2014,112,BUILDING_12,Total private sector dwelling units (no.)
2015,87,BUILDING_12,Total private sector dwelling units (no.)
2016,67,BUILDING_12,Total private sector dwelling units (no.)
2017,110,BUILDING_12,Total private sector dwelling units (no.)
2012,99,BUILDING_4,Total dwelling units (no.)
2013,275,BUILDING_4,Total dwelling units (no.)
2014,113,BUILDING_4,Total dwelling units (no.)
2015,87,BUILDING_4,Total dwelling units (no.)
2016,67,BUILDING_4,Total dwelling units (no.)
2017,110,BUILDING_4,Total dwelling units (no.)
2012,21,BUILDING_5,Value of private sector houses ($m)
2013,41,BUILDING_5,Value of private sector houses ($m)
2014,23,BUILDING_5,Value of private sector houses ($m)
2015,22,BUILDING_5,Value of private sector houses ($m)
2016,17,BUILDING_5,Value of private sector houses ($m)
2017,16,BUILDING_5,Value of private sector houses ($m)
2012,2,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2013,14,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2014,4,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2015,0,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2016,2,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2017,13,BUILDING_6,Value of private sector dwellings excluding houses ($m)
2012,23,BUILDING_7,Total value of private sector dwelling units ($m)
2013,55,BUILDING_7,Total value of private sector dwelling units ($m)
2014,28,BUILDING_7,Total value of private sector dwelling units ($m)
2015,22,BUILDING_7,Total value of private sector dwelling units ($m)
2016,20,BUILDING_7,Total value of private sector dwelling units ($m)
2017,28,BUILDING_7,Total value of private sector dwelling units ($m)
2012,23,BUILDING_8,Value of residential building ($m)
2013,56,BUILDING_8,Value of residential building ($m)
2014,29,BUILDING_8,Value of residential building ($m)
2015,23,BUILDING_8,Value of residential building ($m)
2016,21,BUILDING_8,Value of residential building ($m)
2017,30,BUILDING_8,Value of residential building ($m)
2012,12,BUILDING_9,Value of non-residential building ($m)
2013,4,BUILDING_9,Value of non-residential building ($m)
2014,4,BUILDING_9,Value of non-residential building ($m)
2015,67,BUILDING_9,Value of non-residential building ($m)
2016,6,BUILDING_9,Value of non-residential building ($m)
2017,10,BUILDING_9,Value of non-residential building ($m)
2012,34,BUILDING_10,Value of total building ($m)
2013,60,BUILDING_10,Value of total building ($m)
2014,33,BUILDING_10,Value of total building ($m)
2015,89,BUILDING_10,Value of total building ($m)
2016,27,BUILDING_10,Value of total building ($m)
2017,39,BUILDING_10,Value of total building ($m)
2014,391,HOUSES_2,Houses - number of transfers (no.)
2015,337,HOUSES_2,Houses - number of transfers (no.)
2016,371,HOUSES_2,Houses - number of transfers (no.)
2014,410000,HOUSES_3,Houses - median sale price ($)
2015,435500,HOUSES_3,Houses - median sale price ($)
2016,468000,HOUSES_3,Houses - median sale price ($)
2014,109,HOUSES_4,Attached Dwellings - number of transfers (no.)
2015,135,HOUSES_4,Attached Dwellings - number of transfers (no.)
2016,123,HOUSES_4,Attached Dwellings - number of transfers (no.)
2014,302500,HOUSES_5,Attached Dwellings - median sale price ($)
2015,310000,HOUSES_5,Attached Dwellings - median sale price ($)
2016,338000,HOUSES_5,Attached Dwellings - median sale price ($)
2011,13809,MVC_14,Passenger vehicles (no.)
2012,14103,MVC_14,Passenger vehicles (no.)
2013,14171,MVC_14,Passenger vehicles (no.)
2014,14525,MVC_14,Passenger vehicles (no.)
2015,14894,MVC_14,Passenger vehicles (no.)
2016,15042,MVC_14,Passenger vehicles (no.)
2011,44,MVC_15,Campervans (no.)
2012,49,MVC_15,Campervans (no.)
2013,47,MVC_15,Campervans (no.)
2014,41,MVC_15,Campervans (no.)
2015,46,MVC_15,Campervans (no.)
2016,61,MVC_15,Campervans (no.)
2011,2440,MVC_16,Light commercial vehicles (no.)
2012,2562,MVC_16,Light commercial vehicles (no.)
2013,2664,MVC_16,Light commercial vehicles (no.)
2014,2744,MVC_16,Light commercial vehicles (no.)
2015,2853,MVC_16,Light commercial vehicles (no.)
2016,3011,MVC_16,Light commercial vehicles (no.)
2011,126,MVC_17,Light rigid trucks (no.)
2012,117,MVC_17,Light rigid trucks (no.)
2013,133,MVC_17,Light rigid trucks (no.)
2014,123,MVC_17,Light rigid trucks (no.)
2015,136,MVC_17,Light rigid trucks (no.)
2016,130,MVC_17,Light rigid trucks (no.)
2011,323,MVC_18,Heavy rigid trucks (no.)
2012,333,MVC_18,Heavy rigid trucks (no.)
2013,320,MVC_18,Heavy rigid trucks (no.)
2014,312,MVC_18,Heavy rigid trucks (no.)
2015,316,MVC_18,Heavy rigid trucks (no.)
2016,307,MVC_18,Heavy rigid trucks (no.)
2011,68,MVC_19,Articulated trucks (no.)
2012,69,MVC_19,Articulated trucks (no.)
2013,61,MVC_19,Articulated trucks (no.)
2014,66,MVC_19,Articulated trucks (no.)
2015,56,MVC_19,Articulated trucks (no.)
2016,63,MVC_19,Articulated trucks (no.)
2011,17,MVC_20,Non-freight carrying trucks (no.)
2012,17,MVC_20,Non-freight carrying trucks (no.)
2013,13,MVC_20,Non-freight carrying trucks (no.)
2014,14,MVC_20,Non-freight carrying trucks (no.)
2015,12,MVC_20,Non-freight carrying trucks (no.)
2016,14,MVC_20,Non-freight carrying trucks (no.)
2011,32,MVC_21,Buses (no.)
2012,30,MVC_21,Buses (no.)
2013,24,MVC_21,Buses (no.)
2014,26,MVC_21,Buses (no.)
2015,27,MVC_21,Buses (no.)
2016,25,MVC_21,Buses (no.)
2011,935,MVC_22,Motorcycles (no.)
2012,991,MVC_22,Motorcycles (no.)
2013,997,MVC_22,Motorcycles (no.)
2014,1047,MVC_22,Motorcycles (no.)
2015,1100,MVC_22,Motorcycles (no.)
2016,1151,MVC_22,Motorcycles (no.)
2011,17794,MVC_38,Total Registered Motor Vehicles (no.)
2012,18271,MVC_38,Total Registered Motor Vehicles (no.)
2013,18430,MVC_38,Total Registered Motor Vehicles (no.)
2014,18898,MVC_38,Total Registered Motor Vehicles (no.)
2015,19440,MVC_38,Total Registered Motor Vehicles (no.)
2016,19804,MVC_38,Total Registered Motor Vehicles (no.)
2011,14474,MVC_29,Petrol (no.)
2012,14746,MVC_29,Petrol (no.)
2013,14711,MVC_29,Petrol (no.)
2014,15035,MVC_29,Petrol (no.)
2015,15348,MVC_29,Petrol (no.)
2016,15396,MVC_29,Petrol (no.)
2011,1945,MVC_30,Diesel (no.)
2012,2190,MVC_30,Diesel (no.)
2013,2503,MVC_30,Diesel (no.)
2014,2765,MVC_30,Diesel (no.)
2015,3099,MVC_30,Diesel (no.)
2016,3465,MVC_30,Diesel (no.)
2011,1374,MVC_31,LPG/Dual/Other (no.)
2012,1335,MVC_31,LPG/Dual/Other (no.)
2013,1247,MVC_31,LPG/Dual/Other (no.)
2014,1145,MVC_31,LPG/Dual/Other (no.)
2015,1025,MVC_31,LPG/Dual/Other (no.)
2016,977,MVC_31,LPG/Dual/Other (no.)
2013,4393,MVC_35,Less than 5 years (no.)
2014,4538,MVC_35,Less than 5 years (no.)
2015,4616,MVC_35,Less than 5 years (no.)
2016,4852,MVC_35,Less than 5 years (no.)
2013,5675,MVC_36,5 to 10 years (no.)
2014,5669,MVC_36,5 to 10 years (no.)
2015,5811,MVC_36,5 to 10 years (no.)
2016,5939,MVC_36,5 to 10 years (no.)
2013,8378,MVC_37,Over 10 years (no.)
2014,8686,MVC_37,Over 10 years (no.)
2015,8994,MVC_37,Over 10 years (no.)
2016,8993,MVC_37,Over 10 years (no.)
2011,0.7,EMP_IND_2,"Agriculture, Forestry and Fishing (%)"
2016,0.6,EMP_IND_2,"Agriculture, Forestry and Fishing (%)"
2011,0.2,EMP_IND_3,Mining (%)
2016,0.3,EMP_IND_3,Mining (%)
2011,13,EMP_IND_4,Manufacturing  (%)
2016,9.5,EMP_IND_4,Manufacturing  (%)
2011,1,EMP_IND_5,"Electricity, Gas, Water & Waste Services (%)"
2016,1.4,EMP_IND_5,"Electricity, Gas, Water & Waste Services (%)"
2011,15.1,EMP_IND_6,Construction (%)
2016,15.4,EMP_IND_6,Construction (%)
2011,5.3,EMP_IND_7,Wholesale trade (%)
2016,4,EMP_IND_7,Wholesale trade (%)
2011,12.8,EMP_IND_8,Retail trade (%)
2016,11.9,EMP_IND_8,Retail trade (%)
2011,4.7,EMP_IND_9,Accommodation and food services (%)
2016,5.6,EMP_IND_9,Accommodation and food services (%)
2011,3.6,EMP_IND_10,"Transport, Postal and Warehousing (%)"
2016,3.5,EMP_IND_10,"Transport, Postal and Warehousing (%)"
2011,1.3,EMP_IND_11,Information media and telecommunications (%)
2016,1.1,EMP_IND_11,Information media and telecommunications (%)
2011,2.6,EMP_IND_12,Financial and insurance services (%)
2016,2.5,EMP_IND_12,Financial and insurance services (%)
2011,1.5,EMP_IND_13,"Rental, Hiring, & Real Estate Services (%)"
2016,1.4,EMP_IND_13,"Rental, Hiring, & Real Estate Services (%)"
2011,4.4,EMP_IND_14,Professional Scientific & Technical Services (%)
2016,4.9,EMP_IND_14,Professional Scientific & Technical Services (%)
2011,3,EMP_IND_15,Administrative and support services (%)
2016,2.8,EMP_IND_15,Administrative and support services (%)
2011,4.2,EMP_IND_16,Public administration and safety (%)
2016,4.4,EMP_IND_16,Public administration and safety (%)
2011,7.5,EMP_IND_17,Education and training (%)
2016,8.3,EMP_IND_17,Education and training (%)
2011,10.7,EMP_IND_18,Health care and social assistance (%)
2016,11.9,EMP_IND_18,Health care and social assistance (%)
2011,1.4,EMP_IND_19,Arts and recreation services (%)
2016,1.6,EMP_IND_19,Arts and recreation services (%)
2011,4.5,EMP_IND_20,Other services (%)
2016,4.2,EMP_IND_20,Other services (%)
2011,12139,EMP_IND_21,Total persons employed (no.)
2016,12678,EMP_IND_21,Total persons employed (no.)
2011,11703,INCOME_4,Employee income earners (no.)
2012,11979,INCOME_4,Employee income earners (no.)
2013,12326,INCOME_4,Employee income earners (no.)
2014,12811,INCOME_4,Employee income earners (no.)
2015,13476,INCOME_4,Employee income earners (no.)
2011,40,INCOME_20,Employee income earners - median age (years)
2012,40,INCOME_20,Employee income earners - median age (years)
2013,40,INCOME_20,Employee income earners - median age (years)
2014,40,INCOME_20,Employee income earners - median age (years)
2015,40,INCOME_20,Employee income earners - median age (years)
2011,548129980,INCOME_3,Total employee income ($)
2012,581408866,INCOME_3,Total employee income ($)
2013,617449718,INCOME_3,Total employee income ($)
2014,653447315,INCOME_3,Total employee income ($)
2015,706645572,INCOME_3,Total employee income ($)
2011,41600,INCOME_2,Median employee income ($)
2012,43434,INCOME_2,Median employee income ($)
2013,44238,INCOME_2,Median employee income ($)
2014,45303,INCOME_2,Median employee income ($)
2015,46591,INCOME_2,Median employee income ($)
2011,46837,INCOME_21,Mean employee income ($)
2012,48536,INCOME_21,Mean employee income ($)
2013,50093,INCOME_21,Mean employee income ($)
2014,51007,INCOME_21,Mean employee income ($)
2015,52437,INCOME_21,Mean employee income ($)
2011,81.5,INCOME_22,Employee income as main source of income (%)
2012,81.3,INCOME_22,Employee income as main source of income (%)
2013,81.3,INCOME_22,Employee income as main source of income (%)
2014,81.3,INCOME_22,Employee income as main source of income (%)
2015,81.5,INCOME_22,Employee income as main source of income (%)
2011,1787,INCOME_7,Own unincorporated business income earners (no.)
2012,1737,INCOME_7,Own unincorporated business income earners (no.)
2013,1779,INCOME_7,Own unincorporated business income earners (no.)
2014,1856,INCOME_7,Own unincorporated business income earners (no.)
2015,1814,INCOME_7,Own unincorporated business income earners (no.)
2011,44,INCOME_23,Own unincorporated business income earners - median age (years)
2012,44,INCOME_23,Own unincorporated business income earners - median age (years)
2013,44,INCOME_23,Own unincorporated business income earners - median age (years)
2014,45,INCOME_23,Own unincorporated business income earners - median age (years)
2015,45,INCOME_23,Own unincorporated business income earners - median age (years)
2011,39264951,INCOME_6,Total own unincorporated business income ($)
2012,38685556,INCOME_6,Total own unincorporated business income ($)
2013,36639227,INCOME_6,Total own unincorporated business income ($)
2014,38647957,INCOME_6,Total own unincorporated business income ($)
2015,41694765,INCOME_6,Total own unincorporated business income ($)
2011,14544,INCOME_5,Median own unincorporated business income ($)
2012,14310,INCOME_5,Median own unincorporated business income ($)
2013,13758,INCOME_5,Median own unincorporated business income ($)
2014,12588,INCOME_5,Median own unincorporated business income ($)
2015,13780,INCOME_5,Median own unincorporated business income ($)
2011,21973,INCOME_24,Mean own unincorporated business income ($)
2012,22271,INCOME_24,Mean own unincorporated business income ($)
2013,20595,INCOME_24,Mean own unincorporated business income ($)
2014,20823,INCOME_24,Mean own unincorporated business income ($)
2015,22985,INCOME_24,Mean own unincorporated business income ($)
2011,8.1,INCOME_25,Own unincorporated business income as main source of income (%)
2012,7.6,INCOME_25,Own unincorporated business income as main source of income (%)
2013,7.7,INCOME_25,Own unincorporated business income as main source of income (%)
2014,7.6,INCOME_25,Own unincorporated business income as main source of income (%)
2015,7.2,INCOME_25,Own unincorporated business income as main source of income (%)
2011,8039,INCOME_10,Investment income earners (no.)
2012,8389,INCOME_10,Investment income earners (no.)
2013,8662,INCOME_10,Investment income earners (no.)
2014,9031,INCOME_10,Investment income earners (no.)
2015,9648,INCOME_10,Investment income earners (no.)
2011,45,INCOME_26,Investment income earners - median age (years)
2012,45,INCOME_26,Investment income earners - median age (years)
2013,45,INCOME_26,Investment income earners - median age (years)
2014,45,INCOME_26,Investment income earners - median age (years)
2015,45,INCOME_26,Investment income earners - median age (years)
2011,38674842,INCOME_9,Total investment income ($)
2012,45924362,INCOME_9,Total investment income ($)
2013,44628899,INCOME_9,Total investment income ($)
2014,48498813,INCOME_9,Total investment income ($)
2015,50578829,INCOME_9,Total investment income ($)
2011,253,INCOME_8,Median investment income ($)
2012,248,INCOME_8,Median investment income ($)
2013,200,INCOME_8,Median investment income ($)
2014,169,INCOME_8,Median investment income ($)
2015,144,INCOME_8,Median investment income ($)
2011,4811,INCOME_27,Mean investment income ($)
2012,5474,INCOME_27,Mean investment income ($)
2013,5152,INCOME_27,Mean investment income ($)
2014,5370,INCOME_27,Mean investment income ($)
2015,5242,INCOME_27,Mean investment income ($)
2011,8.8,INCOME_28,Investment income as main source of income (%)
2012,9.5,INCOME_28,Investment income as main source of income (%)
2013,9.3,INCOME_28,Investment income as main source of income (%)
2014,9.5,INCOME_28,Investment income as main source of income (%)
2015,9.7,INCOME_28,Investment income as main source of income (%)
2011,331,INCOME_13,Superannuation and annuity income earners (no.)
2012,339,INCOME_13,Superannuation and annuity income earners (no.)
2013,349,INCOME_13,Superannuation and annuity income earners (no.)
2014,361,INCOME_13,Superannuation and annuity income earners (no.)
2015,375,INCOME_13,Superannuation and annuity income earners (no.)
2011,58,INCOME_29,Superannuation and annuity income earners - median age (years)
2012,58,INCOME_29,Superannuation and annuity income earners - median age (years)
2013,58,INCOME_29,Superannuation and annuity income earners - median age (years)
2014,58,INCOME_29,Superannuation and annuity income earners - median age (years)
2015,58,INCOME_29,Superannuation and annuity income earners - median age (years)
2011,6712164,INCOME_12,Total superannuation and annuity income ($)
2012,8047006,INCOME_12,Total superannuation and annuity income ($)
2013,6905937,INCOME_12,Total superannuation and annuity income ($)
2014,7060783,INCOME_12,Total superannuation and annuity income ($)
2015,7864584,INCOME_12,Total superannuation and annuity income ($)
2011,14765,INCOME_11,Median superannuation and annuity income ($)
2012,16248,INCOME_11,Median superannuation and annuity income ($)
2013,14526,INCOME_11,Median superannuation and annuity income ($)
2014,12461,INCOME_11,Median superannuation and annuity income ($)
2015,13469,INCOME_11,Median superannuation and annuity income ($)
2011,20278,INCOME_30,Mean superannuation and annuity income ($)
2012,23737,INCOME_30,Mean superannuation and annuity income ($)
2013,19788,INCOME_30,Mean superannuation and annuity income ($)
2014,19559,INCOME_30,Mean superannuation and annuity income ($)
2015,20972,INCOME_30,Mean superannuation and annuity income ($)
2011,1,INCOME_31,Superannuation and annuity income as main source of income (%)
2012,1.1,INCOME_31,Superannuation and annuity income as main source of income (%)
2013,1,INCOME_31,Superannuation and annuity income as main source of income (%)
2014,1.1,INCOME_31,Superannuation and annuity income as main source of income (%)
2015,1.1,INCOME_31,Superannuation and annuity income as main source of income (%)
2011,1284,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2012,1352,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2013,1268,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2014,1187,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2015,1134,INCOME_16,Other income earners (excl. Government pensions and allowances) (no.)
2011,49,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2012,48,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2013,49,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2014,49,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2015,50,INCOME_32,Other income earners (excl. Government pensions and allowances) - median age (years)
2011,4276939,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2012,3936850,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2013,3061559,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2014,2474784,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2015,2539266,INCOME_15,Total other income (excl. Government pensions and allowances) ($)
2011,85,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2012,90,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2013,104,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2014,98,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2015,105,INCOME_14,Median other income (excl. Government pensions and allowances) ($)
2011,3331,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2012,2912,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2013,2414,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2014,2085,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2015,2239,INCOME_33,Mean other income (excl. Government pensions and allowances) ($)
2011,0.6,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2012,0.5,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2013,0.4,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2014,0.5,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2015,0.4,INCOME_34,Other income (excl. Government pensions and allowances) as main source of income (%)
2011,12999,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2012,13170,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2013,13297,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2014,13756,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2015,14249,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2011,42,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2012,42,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2013,42,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2014,43,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2015,43,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2011,626677453,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2012,663858510,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2013,688892725,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2014,724686589,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2015,770956290,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2011,41660,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2012,43535,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2013,44806,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2014,45789,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2015,46941,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2011,48210,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2012,50407,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2013,51808,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2014,52681,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2015,54106,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2011,4.21,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2012,4.08,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2013,3.94,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2014,3.93,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2015,3.96,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2011,1.74,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2012,1.72,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2013,1.73,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2014,1.71,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2015,1.7,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
